,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-600,37-600,AA-600,RT-600,NaCl-600,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.021079096728707305,0.017065689813158102,-0.005473190532111823,0.04278491042837225,0.04725857035244728,-1.6329508340813923,-1.628499963446949,600.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0287040111181316,0.019602444070335092,0.023888148360549803,0.02602438844915553,0.05353565758386704,-0.8912645916479912,-1.2874597112843704,600.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.028715593656136594,0.025763129931782158,-0.010579875404560606,0.08365433071841777,0.0658875442789828,-0.986704203730538,-2.816782823360617,600.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.014531587571960797,0.01727422829574311,0.021782388078717272,0.03455415076005612,0.027712395123097564,-2.165105541555382,-1.019952523041888,600.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.018081364929311696,0.014435764700910913,0.10114613701325696,0.03661399320526937,0.0440682210467254,-1.112916103614944,-0.736027840444589,600.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.01622287477357253,0.01681164560238426,0.01071717840225598,0.00394540997559375,0.03630351919617219,-1.837247220044143,-0.6730188185045103,600.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.021199784829347312,0.015314915145993313,0.006350086519192857,0.02178950423189311,0.06900730535513286,-0.9288384167696229,-1.4730088329635465,600.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.037443129667035294,0.02175902294117036,0.09987792131981246,0.020922002195913385,0.06665717885655639,0.330064515387297,-0.9452518203424883,600.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.030965511197188492,0.01816957055578122,0.01716404110729973,0.06524993138031307,0.06903754625370598,-0.6252705331579131,-2.223860197377641,600.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03240397952518983,0.022951369445361216,0.02522069747337546,0.0012515415688181019,0.07699134384145771,-0.01581498571078276,-1.2531720070211683,600.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0298204480562795,0.024537080758865883,0.020606580602026248,0.03687721763535982,0.05109580714841711,-0.9324429197827504,-1.5536665822534221,600.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.009739925025844377,0.016385396216641392,0.016466426082337397,-0.031202000135248868,0.026013520197619,-2.1742907845837247,0.1443827765187588,600.0
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02439138385001591,0.019394031020592502,-0.025913597910103104,0.0488919547940601,0.04399929875754264,-1.7282319411494345,-1.8634625681261403,600.0
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.031220052782917514,0.018554203322158482,0.009051813287795266,0.03718656438510744,0.04966113886203498,-1.0450025378469048,-1.5040612572027354,600.0
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02991180205799396,0.01916646786939206,0.024180265871191188,0.03828109851341128,0.04237033246632278,-1.1781720319614735,-1.3285145251680333,600.0
15,p8-G1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.024575064964242943,0.020728366823049276,0.002603495081532084,0.021558392924480425,0.05855832038455465,-1.0396967038167857,-1.439003757014457,600.0
16,p8-G3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.047359547404113536,0.026170821199776227,0.02469134241912973,0.11975553200751528,0.0668843182593679,-0.1410609546331461,-3.254661625583144,600.0
17,p8-B2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0345906595882369,0.035287115862017104,0.10440150862335314,0.03275043402809485,0.05673028087644875,0.06779075565228147,-1.2223047510672815,600.0
