,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-200,37-200,AA-200,RT-200,NaCl-200,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.006858554115360668,0.0006521636990399318,-0.00037520450663550674,0.015548304431061153,0.019685022441666068,-1.5047048379779948,0.24804600406932692,200.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.005656406365836354,0.006866891378692668,-0.005777272393031325,0.015912688685019376,0.028637288375012993,-1.2303056359450628,0.8058614147225615,200.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.01947342915754277,0.008107255765038193,0.0014164316025235312,0.014492917889536341,0.055203991117628345,-0.02156879571459006,1.3731858078963244,200.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.006861070730417947,0.008951621503852524,0.0018342855119159677,0.01424522249309444,0.020532036746145683,-1.1695602582822169,0.6205297398450732,200.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.006806904576655688,0.005785064610145594,0.012080526468027365,0.002989495390675957,0.030635701806007082,-1.0785199971812396,0.9474928437855004,200.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.005295310989604897,0.0012360905212089653,-0.002588882659148916,0.02912391638729913,0.01933494179670755,-1.5425314118297155,-0.0009953886283040054,200.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.009231744966279931,0.0006965134638920397,-0.00474398085048155,0.007470132970875478,0.015167834566102148,-2.4268061593317305,0.5783792912027413,200.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.014082919994744716,0.008493806223750405,0.007897556919318904,-0.005021346636082104,0.036754529587901236,-0.5781969465746115,1.334282104156687,200.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.015972215264978714,0.0013481466922230345,0.002237305584346927,0.019584105782112417,0.049930631169524085,-0.5080335261349584,0.8816445604112919,200.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.003522098346480768,0.007848114336295195,-0.007510738884029366,0.029282019971115774,0.01454764898986154,-1.8473467944944273,0.3000590619218831,200.0
