,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.029360536768743437,0.02340010066875066,-0.0236359920552794,0.048639326130287056,0.050455101241982464,-2.3033158756759526,-1.0510476184100908,1000.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.024048864536188846,0.01858462989870884,0.04419522515088194,0.03539446422935761,0.0567896604390205,-1.7283231901773346,-0.5451512111280603,1000.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.024671642668225826,0.03212852346512608,-0.007347783570651054,0.09477477493408844,0.07215733537051694,-2.126880616123301,-2.0947020585183016,1000.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.033939273800092234,0.03207134122241324,0.01892610437832405,0.09457205327194187,0.036612877895510085,-2.443970799627156,-1.5065428284965925,1000.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.026044798663897785,0.026460497874620063,0.02234587945578004,0.05050483825720745,0.05716802167837631,-1.913379189479745,-1.030129054177472,1000.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.013967309839230762,0.03550480613870498,0.02776609367005201,0.07611010825630088,0.02321062343571216,-3.2221559433853337,-0.8366231880191137,1000.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.059005970206783526,0.040410125571395804,0.03891238381574347,0.09882776267810477,0.10319833414077197,0.06787585217183904,-3.060448022207767,1000.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.038343517642129066,0.02893919600114324,0.1090280525281497,0.015730278150230013,0.06352405887558482,-0.4593615612303529,-0.5214615990474513,1000.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.05306508363981493,0.046012375955885115,0.04590233951813398,0.09559920710717493,0.1212597604816792,0.37237619590525184,-3.3361553300447646,1000.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.04482673259209861,0.03816715793572588,0.021936305877543243,0.025897146908279368,0.06977615646136458,-0.8254379082279247,-1.3775307682208415,1000.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03415518338945026,0.029901521745167376,0.020119416788438142,0.03727820519959752,0.05311283051512332,-1.6646205520080395,-0.9618466832355541,1000.0
