,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-600,37-600,AA-600,RT-600,NaCl-600,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.019322950315183458,0.017252560522721627,-0.0137304147947827,0.048801774184394894,0.04591769371877444,-1.9167439692377994,-1.5731164109170905,600.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.030876715321711726,0.018552512498002747,0.02409030328222941,0.018038143490401483,0.05372672792250816,-0.8298710231859017,-1.0435568640328987,600.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.02976353125698635,0.02902157682718732,-0.010579875404560606,0.0878875497984305,0.0615516110626573,-1.2443865705667456,-2.6761895326047185,600.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.014684898672337325,0.02277328805768792,0.018910329703698776,0.033829746318052384,0.03276720782685058,-2.054448793902284,-1.014896824474236,600.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.022750132740501708,0.011613747229126531,0.09956237060395404,0.03293279091493356,0.05027066569582335,-0.8468845711693557,-0.6078009615968787,600.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.015374668067105987,0.012142460077684328,0.009164373371305441,0.013584044315781635,0.04431132246432292,-1.788460091982116,-0.7530372876903055,600.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.020341245871092428,0.012922705626827529,0.003096551395926895,0.02700971939486695,0.06147583495719909,-1.2976712663965313,-1.3174017091365764,600.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.039940618185944986,0.02826400099313332,0.09951588850563868,0.011407092164410595,0.06408720745075137,0.41112420147141726,-0.8631482992344348,600.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0258914358771404,0.018421237424501642,0.016528771842385583,0.07077416766627072,0.06658876769728213,-1.0736072334687383,-2.1196480549865084,600.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.031744275685653404,0.02295136944536122,0.023858751615262727,0.016483372486454734,0.06074187780481485,-0.5854173541036463,-1.228391012953014,600.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0298204480562795,0.02279592050074363,0.016811179666053902,0.035802466464389365,0.051631866113823616,-1.0396441782350245,-1.408517670210789,600.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.008556569705264016,0.01641346228572836,0.0226582818561163,-0.015502682174611544,0.028470064516924243,-2.1371452518638616,-0.017877833215193623,600.0
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.026468383293975287,0.019394031020592502,-0.019082664438815282,0.05002742948539125,0.043141288137755786,-1.7318189050559722,-1.630384597372784,600.0
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.029073030092941893,0.01259891059625833,0.012263167234350792,0.018644347517616438,0.05811218707709494,-0.9289198596780046,-1.0818795135987853,600.0
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.025795378430165702,0.0192614832797429,0.02919844812484445,0.055327895287900136,0.061159304622018434,-1.02351411661519,-1.7251874811211239,600.0
15,p8-G1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02975014539205697,0.015811523348998303,0.0030612730856407096,0.02823179890317524,0.0561011112388917,-1.043782705703778,-1.3157816246216372,600.0
16,p8-G3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.04606460750633716,0.026170821199776227,0.02614355439279509,0.13311602782494844,0.06396902584079553,-0.5803675564559989,-3.16866841728385,600.0
