,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.025524273649346584,0.026903358368237214,-0.01772490458140816,0.03887121428870178,0.05747956056513581,-2.2392655126815186,-1.0116519001002726,1000.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.027782080867028096,0.022128912745874137,0.04316004436424317,0.04569788641549247,0.05970611129485764,-1.69694341301748,-0.8227633184651026,1000.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.031432263248524835,0.029806510199674813,-0.0054680654242602175,0.10113154349517267,0.07406700021500559,-2.039813952212989,-2.1792005795459364,1000.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.03685627747794967,0.038140546418835325,0.02849884207161832,0.09714749756164803,0.046968615561464366,-2.1522395390101123,-1.7483019802911846,1000.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.02735414275150226,0.02581711176787933,0.027693371645527917,0.052006079210595656,0.0502931380535874,-2.0812419103706716,-0.8667244650732119,1000.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.011083733827476737,0.03261743294258008,0.024832789583112747,0.05522556360891413,0.021257449280004843,-3.3044353543589358,-0.33507514302097297,1000.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.05311986749179596,0.04041012557139581,0.030033506018841763,0.11281663307598976,0.10847872295873602,-0.3591564203663878,-3.294161729684749,1000.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03131638321986119,0.0331997560670312,0.11127990534460724,0.02974200289056992,0.06300612189484682,-0.8503013826171119,-0.6824649290045411,1000.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.05306508363981493,0.0511175514826997,0.04188447124922021,0.09317512049112088,0.11822891244642042,0.09904242602556788,-3.3959146336891703,1000.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.04384717037286468,0.0316463631734244,0.026176096064878404,0.03627214647165787,0.07931566883250044,-0.7816208524098581,-1.5233214451368715,1000.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03415518338945026,0.03153312302032129,0.020615296232393467,0.033475081631529284,0.05098184148023331,-1.7509616704143147,-0.8781465482108901,1000.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02520076741488153,0.02659533877987922,0.016703916571293376,-0.021701786639184026,0.02976123858919413,-2.1436421968474217,0.3972198249504091,1000.0
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03059225287172438,0.03719713628382655,0.0009299766930186084,0.1005037855639887,0.05845306089908689,-2.3499812546488905,-2.0087350529128356,1000.0
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.009849985186342005,0.0285651411346471,0.015809510402157438,0.07094600203095483,0.03649536261657446,-3.2012071148697245,-0.7428772114136301,1000.0
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.031712249248788515,0.025054703091441772,0.025241675935781503,0.006906334718115351,0.05824170950634056,-1.4469244252151845,-0.4896119946212932,1000.0
15,p8-G1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.04117455317688172,0.031606587801820143,0.0383785495016983,0.0501925779677316,0.07536709223044627,-0.9662198998569939,-1.5446556946438574,1000.0
16,p8-G3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.04618986277996817,0.041972117481158144,-0.01246474033456273,0.09631371008556902,0.07391394619142592,-1.55622985910833,-2.5820298930905925,1000.0
17,p8-B2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.06961917744660781,0.07494014246892085,0.13613074528135352,0.034896137763105815,0.09567542671253852,1.3418118197965259,-2.582529693592753,1000.0
18,p8-D2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03982367807158065,0.034535799126701815,0.02864726464221098,-0.008277403481857014,0.09385626194468724,-0.24679942326952453,-1.2222904051781391,1000.0
19,p8-F4,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0431043577376927,0.029148591490818325,0.011531676286821014,0.05003415382202833,0.06867323847830173,-1.2574132044320883,-1.5033193951550459,1000.0
20,p4-G5,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03136497436020909,-0.09896380989157944,0.19719441701044066,-0.03616415333788788,0.03508074725444218,-0.4196789078594959,3.740125407494821,1000.0
21,p4-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.05103104005190215,0.034589955464942285,0.1393862719311232,0.008270879599108095,0.06052362372400227,0.13477166979904157,-0.5312416245422739,1000.0
22,p7-A8,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.02482992864721764,0.03041730929409148,0.06294826525769323,-0.0069161506156087795,0.05748956466055807,-1.2952499454059665,-0.17589410561886587,1000.0
23,p1-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.06922872702524993,0.03608081261412038,0.19314031500563306,-0.0412423188817001,0.08595837902182668,2.0875841393620678,-0.40755468491195557,1000.0
24,p1-G7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.053017340244975016,0.02757333869770941,0.12162644376874987,-0.004017540243865047,0.05930604208672435,0.12187393534607144,-0.30477703486551244,1000.0
25,p1-F5,1.0,D,YPD,YPD-D,YPD-D-1.0,0.05519661740729547,0.021632490369776297,0.15580798036406648,-0.009811432225894041,0.04343207330125491,0.14971213454242735,0.2860106914849518,1000.0
26,p1-H6,1.0,D,YPD,YPD-D,YPD-D-1.0,0.04953901166108074,0.021778312088248448,0.14927096138925586,0.0143541033978008,0.05587398467055208,0.003552922082956437,-0.1998316715438616,1000.0
27,p2-F6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.05983807222365355,0.04052255582394683,0.18129713891128604,-0.006263421812496617,0.07762810352631791,1.2430503397800678,-0.7208364524497398,1000.0
28,p2-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.032188337944903736,-0.068135348485664,0.17821588160953272,-0.04061033973114176,-0.0021783210052216087,-1.2975526153365848,3.7370652530138657,1000.0
29,p6-A7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.04228679171669412,0.03697857659659222,0.15650991586140614,0.02579174298939208,0.04652749367936799,-0.4603865093879532,-0.372273030620069,1000.0
30,p1-B7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.05137799290738528,0.02800425077331916,0.1831662532831352,-0.06847026106038785,0.04119669917068383,0.623681061262878,1.0904555095456918,1000.0
31,p2-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.04367087696856763,0.020663005347357957,0.13445504639230693,-0.011152472155072065,0.035887890528421604,-0.5591129425378283,0.5175582521017155,1000.0
32,p7-E6,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.05476546196005296,0.03701384845012713,0.1183858006782512,-0.042533503098769986,0.0681688098673719,0.6425072691131135,-0.20952407948068505,1000.0
33,p2-G5,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.012117760903650798,0.007392309190987619,0.2099957700611907,-0.07250436476087906,0.02926859580806003,-0.7351629799662426,2.3842900922083645,1000.0
34,p6-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.03924877326847245,0.013389564224561909,0.15455730785798494,0.057519215080344875,0.026563164548140058,-1.2699108127109666,0.10664561990652857,1000.0
35,p6-B6,1.0,D,YPD,YPD-D,YPD-D-1.0,0.048972413329896464,0.005651196552904885,0.15621536262182992,-0.015193505325509876,0.012357584327293813,-0.7114059447714791,1.3231585380181123,1000.0
36,p4-H7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.06673048814734735,0.04288874249648102,0.19717981930324446,-0.07113658001177903,0.06976719122433814,1.9066413313044996,0.1655820031029518,1000.0
37,p2-H7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.07194458550603257,0.06331280348497849,0.19548552316026774,0.026423351849142504,0.0861911653013287,1.7249374844837577,-1.8553267093184644,1000.0
38,p8-A8,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.03272051177515843,0.027559005949676075,0.061503824594190334,-0.01810021471853185,0.06526760743623403,-0.7907703475476915,-0.21990070976344953,1000.0
39,p1-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.06474300157867177,0.020819716122953063,0.17661893085742966,0.035798834669928614,0.07095162868872211,0.8973404798877462,-0.8019288464235139,1000.0
40,p2-B6,1.0,D,YPD,YPD-D,YPD-D-1.0,0.05381829722720267,0.02311439694352322,0.13216426431762826,-0.028319066173980695,0.0674233330039207,0.584389546996666,-0.01923000731826508,1000.0
41,p6-H7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.027766639146476105,-0.05683863331499275,0.18583909508264326,-0.036595716613209685,0.007557813551267766,-1.1933696866800023,3.363093728733217,1000.0
42,p4-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.07558851744296166,0.04989417574689662,0.1950062407126344,-0.003469441557655745,0.08827516433486582,2.0988195446132947,-1.2847001300254455,1000.0
43,p6-C6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.06811695891648509,0.023135521613006957,0.21020671721170955,-0.04863932806385207,0.10023830130594656,2.5395801216834277,-0.2189587852004006,1000.0
44,p4-E7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.061161094072570324,0.02754936460583109,0.16384646882012535,0.005568847522288306,0.06546405741647518,0.7868405419456401,-0.4686398298250481,1000.0
45,p4-F6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.0694584255568657,0.03922783741784388,0.2069073249050105,-0.07405804839669368,0.09276974315365627,2.596701714236013,-0.12929719893126942,1000.0
46,p7-B7,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.025592210622106367,0.024460622791412662,0.03225190584172598,-0.008969235218512428,0.031610100263982865,-2.0652842894782384,0.30536159036376137,1000.0
47,p6-D5,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.0640328319222996,0.03192019336177762,0.2064869611116667,-0.0940284798624293,0.08689760500554686,2.4239653920659423,0.4460646823475804,1000.0
48,p6-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.028125296155818297,-0.041549964051862696,0.1857485573870368,-0.013628776600101476,0.03481620825288602,-0.7409258316153258,2.2621050395181896,1000.0
49,p2-C6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.07758960563858222,0.05804883889094125,0.20282112954371384,0.012848064825619308,0.0559683416074597,1.4042244988322523,-1.074310767124153,1000.0
50,p6-E7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.06893609010635668,0.04249961510040355,0.18991862740482127,0.011625308854573321,0.051699539790089434,0.9159593545886354,-0.6021055003054336,1000.0
51,p4-C6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.0328549261260106,-0.019486781740200583,0.18641774942815725,-0.09237894172834088,0.039671905139533684,0.13028465131832945,2.6520730229832115,1000.0
52,p8-C6,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.027953410599930374,0.020534125638090896,0.022757443981468787,0.013925763217456378,0.04132952435571036,-2.0190322617742615,-0.14354342782572574,1000.0
53,p2-A8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03933381998298354,-0.02924413291514873,0.19639694628098392,-0.016947120948285044,0.058237712182108235,0.2665467715572743,1.5299584695049455,1000.0
54,p8-C8,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.020757266082788998,0.024470295895286355,0.1060485264788626,8.76287295309133e-05,0.028471737389937093,-1.7909808902717106,0.6037111512620296,1000.0
55,p4-B6,1.0,D,YPD,YPD-D,YPD-D-1.0,0.05704710825471339,0.018289515232026533,0.1741323026877345,0.049328473076288584,0.057205967036523135,0.2161034988210582,-0.5866340678648868,1000.0
56,p7-G7,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.0013982852204869054,0.0303456390651324,0.012126263031032371,-0.018164346136769868,0.03850474956611645,-2.8091771264714445,0.39846794278910197,1000.0
57,p8-G8,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.013581509190774756,0.028269139023117545,0.011342267526593772,-0.01100837953911258,0.050747803146138304,-2.1924648620982916,-0.02426041350544208,1000.0
58,p6-F6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.053409406720390296,0.02579765112763307,0.17911975558625004,-0.02434770788931389,0.061180517566874024,0.770822513080987,0.18016869529117427,1000.0
59,p8-E5,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.03514142367053461,0.04094623735266674,0.04069002338357136,-0.030664692323853437,0.07535022954572539,-0.5455719979873579,-0.6344863782309568,1000.0
60,p5-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.06394524742852534,0.02153707086178905,0.16530932880823634,0.007402774853338423,0.06388172170233355,0.838270231769226,-0.3674889619072067,1000.0
61,p4-A8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.06670681341148851,0.03537311400032067,0.21394802998139967,-0.011845384894087155,0.08370818036191377,1.8970764717772004,-0.607916695722379,1000.0
62,p8-E7,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.04707607236432968,0.054744086199701635,0.1171227648338046,-0.017953263428488683,0.05963974258474775,0.020884980567375696,-0.6434246962454708,1000.0
63,p8-B6,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.02356377260082957,0.02739838759873065,0.00995852283709736,-0.028948803058239863,0.06716070492708337,-1.3762822185405983,-0.20532105772761142,1000.0
64,p7-F5,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.013621200153927263,0.04556068765290287,0.029793664390189226,-0.00016374122119471317,0.0284004230578245,-2.603738097498625,-0.046206322641959195,1000.0
65,p8-A7,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.02191175419784337,0.03578872387316182,0.0001660201569069061,-0.01812562055649672,0.0543213841502074,-1.862203671186237,-0.3043807721531934,1000.0
66,p8-D5,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.024795716738032277,0.025881216748017667,-0.019627002196676083,-0.016631135886640475,0.04442659109240175,-2.155406514174583,-0.05532136978127547,1000.0
67,p7-D6,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.01949518107016087,0.032966044062291894,0.058690758308124785,-0.02113416626232917,0.056373649677064014,-1.4245393090580993,0.020254820140637075,1000.0
68,p7-F7,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.02570045028779876,0.029972940132316474,0.023557673069165952,-0.02492952048417367,0.06022415109429818,-1.3787834221395603,-0.15744573835353579,1000.0
69,p3-G7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.057225657976814365,0.03513776339269866,0.1736393111176974,-0.041662260617849015,0.05068415092813437,0.7620489723901851,0.3225507644099498,1000.0
70,p4-A7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.06201404218686876,0.026116412109859363,0.16694080579833032,-0.014400623789651578,0.07945475482101916,1.2927483878429864,-0.4364039271410911,1000.0
71,p7-A5,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.02181544095729891,0.03526305333369996,-0.008128084985528321,-0.013404091333611912,0.06410676267634753,-1.7504626887643524,-0.5604654092562267,1000.0
72,p8-F6,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.022360476632062296,0.03455609739602823,0.059549412111023485,-0.0021495144456150465,0.027589683088217368,-2.0920805589682248,0.23160178103290527,1000.0
