,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-600,37-600,AA-600,RT-600,NaCl-600,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.019826740514268682,0.016806833054948782,-0.008145117078424859,0.05428714699992658,0.04725857035244728,-1.7467407485116582,-1.6155006386878008,600.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.03128061390709585,0.019602444070335092,0.022102736879540515,0.03797095212974226,0.05339842347470475,-0.8321741759247249,-1.3762272039807721,600.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.030148437311997924,0.028977517066818437,-0.007108229199274594,0.0921207688784432,0.0559441962458726,-1.2007768207925291,-2.580456394929619,600.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.013524742256675541,0.0259947686097,0.022405041420778437,0.03282462534607783,0.04002007768492534,-1.7916108177986647,-1.1418481103792575,600.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.022294319860277263,0.013792132002509241,0.10075913852319407,0.03293279091493356,0.040361735710412884,-0.964487995971451,-0.48209142054869886,600.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.013680222129688141,0.011506439349107413,0.01223835305194336,0.022821943578924385,0.03710059073284716,-1.987951605176007,-0.7283609011384586,600.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.015663145399511514,0.014983624707616163,0.005882366321791043,0.03359478880538139,0.06539050839071334,-1.2960743899928446,-1.5169273812317647,600.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.037050612793309734,0.01836064778027769,0.09981136331925013,0.009713503262168596,0.06747309753738953,0.4090967968077012,-0.7446820936078463,600.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.034791313209586484,0.01611695926572536,0.013292560725800623,0.0653330442149809,0.06502439759204506,-0.6236408955565478,-1.9948790595076982,600.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.032896342685006685,0.025378625347082736,0.027719591588387296,0.013800371280850258,0.060048383003324615,-0.4163447587515634,-1.2115083255833647,600.0
