,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.024498084595920767,0.02993366743024536,-0.018625493014743682,0.04242343905977651,0.06047788261204885,2.026251884119841,-1.441509785204025,1000.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.02659148764618319,0.019708895466424462,0.04400112663206219,0.04040283287655171,0.05262780594199497,1.7015506695952223,-0.7853288340670971,1000.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.03058471935367875,0.02992106208231048,-0.00725435929342367,0.10010968724224048,0.07065502341136104,1.846490146315212,-2.3979209678379396,1000.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.03330791428988851,0.036899416178573986,0.022015732482318636,0.11301980067570365,0.05005030437740037,2.0771927525830494,-2.1729882670475953,1000.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.024534835718392174,0.02547885260359932,0.03135211210994642,0.04642071208352326,0.05725057704310711,1.7713993288553744,-1.1070286979312205,1000.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.015863632955145073,0.03119327127764225,0.03069939775699126,0.060218956644322426,0.02608436028651421,2.865596949120072,-0.7293417363431419,1000.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.046169413792621135,0.04132817854091237,0.03145881028394931,0.11842901167679927,0.09696549094561543,0.48620318892811687,-3.284469263573147,1000.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02442287539093096,0.0388173624953563,0.1113894281038035,0.029269735286840574,0.061511744079373626,0.931961870796823,-0.80994121361225,1000.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.060664170048219626,0.049695065501608654,0.04575144531795157,0.0800990802767057,0.12090541895245245,-0.9328579405767398,-3.425072779587931,1000.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.04280324680234005,0.0316463631734244,0.026069778734674368,0.030953707586006626,0.08482398726435272,0.43054327896614025,-1.706950669505409,1000.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03285195248500676,0.03254617709826884,0.023493040655244792,0.04284562931033131,0.05632132613954576,1.5248126648096154,-1.2683893770245451,1000.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.012212836085335216,0.02575768379877656,0.02912436623321385,-0.032442454100316195,0.03397877461046623,2.272896023234724,0.4719148704819825,1000.0
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02900440374387417,0.03204522767957106,-0.005669633477188968,0.10516704604620848,0.05133862859606034,2.3661145465532156,-2.1093747819076896,1000.0
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.006629999865626247,0.030486812067855987,0.017178003311550002,0.08516111595967718,0.030374996142046855,3.3286932384205308,-1.131879290815374,1000.0
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02753946681947053,0.02329109356447324,0.027548752956126545,0.0055758531316482595,0.046643705044543016,1.7089502071829394,-0.3564208777434764,1000.0
15,p8-G1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03923270399873551,0.02972156001000965,0.02672420703587179,0.049775712914508524,0.07441222360681489,0.911843530075073,-1.6918742312227621,1000.0
16,p8-G3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.04618986277996817,0.04086164874108368,-0.0008926716973211999,0.09166156158610174,0.0784356967694386,1.001037685609772,-2.717112082618193,1000.0
