,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-200,37-200,AA-200,RT-200,NaCl-200,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.002689217719436034,0.0008853661973377937,-0.0005257761985475517,0.014978170870739944,0.023078613172046084,-1.4771750853057866,-0.22266582592516523,200.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.009008546057928977,0.006847903064965083,0.0003625748318631144,0.010979914421584441,0.02380269472378657,-1.074243840014339,-0.5935968581524682,200.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.02100081908302097,0.0073915374944144,0.0018397893993086863,0.014633239185175213,0.04362574978788796,-0.17980586327029466,-1.2667243195528628,200.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.009789154466148522,0.007737686356631633,-0.001430108497409492,0.011236694212209006,0.006581987697539678,-1.1968178448916102,-0.002725783183245,200.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.007119495128042083,0.006245173150861343,0.01799389472487327,-0.010459439095713455,0.034957102957382864,-1.2389199431929057,-1.320200529388609,200.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.004262548439419131,0.002221198670025441,-0.005354513568767674,0.022476696616573776,0.013776345128555946,-1.388561498129905,0.18813844349772632,200.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.012551165532543691,0.0011440435219565392,0.01588895344441315,0.024056214861714317,0.019111355784096902,-1.9919965326211735,0.194629052030254,200.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02042955895783758,0.0031799663908747442,0.005827835647312024,0.0207290491022717,0.03485039571203944,-0.2475402074777562,-0.6061861481935412,200.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0038790351847619244,-0.002362242156419936,0.002237305584346927,0.019584105782112417,0.04619841436924143,-1.1587877454928024,-0.8202620815423611,200.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.003645573179224964,0.0024498967778953987,0.004681988883884519,0.005946969525376825,0.009750337714898343,-1.6157779725315264,0.042609621735539886,200.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.004443677170108179,0.0051466656857959365,-0.0034433228904814698,0.021643866129497254,0.02909198434288436,-1.1633644674203243,-0.5140376296234361,200.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0031155348772003762,0.0022462967868056463,0.017750679926419027,0.007535068109572927,0.014208763766946188,-1.450492902236166,-0.005458045001730605,200.0
