,Epoch,LP,evoEnvt,evocode,evocode-Epoch,ploidy,Epoch-true,s_30,s_AA,s_37,s_RT,s_NaCl,s_30_adj,s_AA_adj,s_37_adj,s_RT_adj,s_NaCl_adj
0,0.0,1.0,YP10%D,p1-E11,p1-E11-0,H,0.0,-0.001299695480165126,-0.021021090399668985,0.00020792599875436857,0.009183537440028538,0.002689439626878446,-0.001299695480165126,-0.021021090399668985,0.00020792599875436857,0.009183537440028538,0.002689439626878446
1,0.0,1.0,YP10%D,p1-F10,p1-F10-0,H,0.0,0.0003822251426262428,0.017402804817367234,-0.0019550927211042387,-0.0043219495601885954,-0.009612837982617028,0.0003822251426262428,0.017402804817367234,-0.0019550927211042387,-0.0043219495601885954,-0.009612837982617028
2,0.0,1.0,YPD(37C),p8-F1,p8-F1-0,H,0.0,-0.005318235402388013,-0.010740348196763045,0.003291760865529992,0.01653459258197915,0.007722327951551335,-0.005318235402388013,-0.010740348196763045,0.003291760865529992,0.01653459258197915,0.007722327951551335
3,0.0,1.0,YPD(37C),p8-C2,p8-C2-0,H,0.0,-0.0013916657437438222,0.007696520155394741,0.0025137010150903887,0.004905463448915184,0.0032198758176778712,-0.0013916657437438222,0.007696520155394741,0.0025137010150903887,0.004905463448915184,0.0032198758176778712
4,0.0,1.0,YPD(37C),p7-D10,p7-D10-0,H,0.0,0.002878365921196226,-0.0006576854615859243,-0.0013412357452823847,0.02874662066203773,0.01511213185166527,0.002878365921196226,-0.0006576854615859243,-0.0013412357452823847,0.02874662066203773,0.01511213185166527
5,0.0,1.0,YPD(37C),p8-D1,p8-D1-0,H,0.0,-0.003817271436281507,-0.017631574601360972,0.00027590853523618334,0.00022921706740456791,0.005704530325187428,-0.003817271436281507,-0.017631574601360972,0.00027590853523618334,0.00022921706740456791,0.005704530325187428
6,0.0,1.0,YPD(37C),p8-C4,p8-C4-0,H,0.0,-0.004963629468213927,-0.01906216587885367,0.0003888932737962839,0.007394874366211012,-0.0006867877577435294,-0.004963629468213927,-0.01906216587885367,0.0003888932737962839,0.007394874366211012,-0.0006867877577435294
7,0.0,1.0,YPD(37C),p8-D3,p8-D3-0,H,0.0,0.00020121395502689237,-0.020528593938328017,0.0012097020843407562,-0.0020806409333573757,0.004550690388158473,0.00020121395502689237,-0.020528593938328017,0.0012097020843407562,-0.0020806409333573757,0.004550690388158473
8,200.0,1.0,YPD(37C),p7-D10,p7-D10-200,H,200.0,0.02488259057283284,0.006105846357539254,0.006187510331156989,0.01834490140393539,0.043625749787887955,0.02488259057283284,0.006105846357539254,0.006187510331156989,0.01834490140393539,0.043625749787887955
9,200.0,1.0,YPD(37C),p8-F1,p8-F1-200,H,200.0,0.0014809926092474086,0.003096928718518005,0.002487071799359507,0.0187838362357191,0.017962470279000907,0.0014809926092474086,0.003096928718518005,0.002487071799359507,0.0187838362357191,0.017962470279000907
10,200.0,1.0,YPD(37C),p8-C2,p8-C2-200,H,200.0,0.008426757683184762,-0.0011074097692375345,0.006708562338220897,0.017028198050857046,0.018349097680061505,0.008426757683184762,-0.0011074097692375345,0.006708562338220897,0.017028198050857046,0.018349097680061505
11,200.0,1.0,YPD(37C),p8-C4,p8-C4-200,H,200.0,0.0035277883329967825,0.015440421021838104,0.0012589487819734259,-0.002606343320271756,0.02050305084846203,0.0035277883329967825,0.015440421021838104,0.0012589487819734259,-0.002606343320271756,0.02050305084846203
12,200.0,1.0,YPD(37C),p8-D1,p8-D1-200,H,200.0,0.010170323635818957,-0.003813706136930219,0.01032400137664619,0.01360881542432373,0.010005824752672554,0.010170323635818957,-0.003813706136930219,0.01032400137664619,0.01360881542432373,0.010005824752672554
13,200.0,1.0,YPD(37C),p8-D3,p8-D3-200,H,200.0,0.004041121866280366,-0.0024781510793293617,0.00048551570977111265,0.0349232704864241,0.019453440527136656,0.004041121866280366,-0.0024781510793293617,0.00048551570977111265,0.0349232704864241,0.019453440527136656
14,200.0,1.0,YP10%D,p1-E11,p1-E11-200,H,200.0,-0.0013285313839115163,-0.0040859027356289716,-0.004770931852268135,-0.0014823953713814367,-0.003458017783853022,-0.0013285313839115163,-0.0040859027356289716,-0.004770931852268135,-0.0014823953713814367,-0.003458017783853022
15,200.0,1.0,YP10%D,p1-F10,p1-F10-200,H,200.0,0.0033429046963134547,0.007482571119244022,0.004770931852268135,-0.003449653979882422,-0.005510588741153138,0.0033429046963134547,0.007482571119244022,0.004770931852268135,-0.003449653979882422,-0.005510588741153138
16,400.0,1.0,YPD(37C),p7-D10,p7-D10-400,H,400.0,0.031142621808847887,0.005255487548696819,0.01997816015530856,0.06034466373999941,0.06673878002028583,0.031142621808847887,0.005255487548696819,0.01997816015530856,0.06034466373999941,0.06673878002028583
17,400.0,1.0,YPD(37C),p8-D1,p8-D1-400,H,400.0,0.014297723034540065,0.003502287341867545,0.020109118303132396,0.026593913695731008,0.026818042533203683,0.014297723034540065,0.003502287341867545,0.020109118303132396,0.026593913695731008,0.026818042533203683
18,400.0,1.0,YPD(37C),p8-F1,p8-F1-400,H,400.0,0.01584863079207765,-0.002675521182955376,0.013343664711639775,0.034203983638641876,0.0361943754937263,0.01584863079207765,-0.002675521182955376,0.013343664711639775,0.034203983638641876,0.0361943754937263
19,400.0,1.0,YPD(37C),p8-C2,p8-C2-400,H,400.0,0.017453878568056018,0.004520141292089191,0.007494961992249931,0.022708050801127786,0.05992491428709211,0.017453878568056018,0.004520141292089191,0.007494961992249931,0.022708050801127786,0.05992491428709211
20,400.0,1.0,YPD(37C),p8-D3,p8-D3-400,H,400.0,0.009025175415560315,0.005881818833227293,0.00597859236703318,0.02318403035723541,0.03189341074677673,0.009025175415560315,0.005881818833227293,0.00597859236703318,0.02318403035723541,0.03189341074677673
21,400.0,1.0,YPD(37C),p8-C4,p8-C4-400,H,400.0,0.003930316854157302,0.05336063103258904,0.010771066098096155,0.008445350414534742,0.020837318201100796,0.003930316854157302,0.05336063103258904,0.010771066098096155,0.008445350414534742,0.020837318201100796
22,400.0,1.0,YP10%D,p1-E11,p1-E11-400,H,400.0,-0.002465447908286125,-0.008343183501953934,-0.0012605256533693389,0.0026705219063690045,-0.0004254631361342334,-0.002465447908286125,-0.008343183501953934,-0.0012605256533693389,0.0026705219063690045,-0.0004254631361342334
23,400.0,1.0,YP10%D,p1-F10,p1-F10-400,H,400.0,0.006972656063000731,0.008343183501953932,0.0009084455369761027,-0.002088725028838184,0.00034220707087997623,0.006972656063000731,0.008343183501953932,0.0009084455369761027,-0.002088725028838184,0.00034220707087997623
24,600.0,1.0,YPD(37C),p8-D1,p8-D1-600,H,600.0,0.013668132726868561,0.021782388078717272,0.029196770434286225,0.0331730968995855,0.027712395123097564,0.013668132726868561,0.021782388078717272,0.029196770434286225,0.0331730968995855,0.027712395123097564
25,600.0,1.0,YPD(37C),p8-F1,p8-F1-600,H,600.0,0.02177466824976355,-0.013086393344275284,0.01680683305494878,0.05920735511954289,0.0454968236351197,0.02177466824976355,-0.013086393344275284,0.01680683305494878,0.05920735511954289,0.0454968236351197
26,600.0,1.0,YPD(37C),p7-D10,p7-D10-600,H,600.0,0.030490841374167202,-0.010579875404560606,0.02580953304026352,0.07860107203119582,0.06289857340541018,0.030490841374167202,-0.010579875404560606,0.02580953304026352,0.07860107203119582,0.06289857340541018
27,600.0,1.0,YPD(37C),p8-C2,p8-C2-600,H,600.0,0.02913417062069371,0.022102736879540515,0.023579560657499887,0.03797095212974226,0.05844253945267503,0.02913417062069371,0.022102736879540515,0.023579560657499887,0.03797095212974226,0.05844253945267503
28,600.0,1.0,YPD(37C),p8-C4,p8-C4-600,H,600.0,0.02069137997029513,0.11622809888229457,0.0122573799275282,0.033242817568281784,0.033920965150279266,0.02069137997029513,0.11622809888229457,0.0122573799275282,0.033242817568281784,0.033920965150279266
29,600.0,1.0,YPD(37C),p8-D3,p8-D3-600,H,600.0,0.018161077243332456,0.012238353051943361,0.013577663171669186,0.009847851085070618,0.04386774038840291,0.018161077243332456,0.012238353051943361,0.013577663171669186,0.009847851085070618,0.04386774038840291
30,600.0,1.0,YP10%D,p1-E11,p1-E11-600,H,600.0,-0.0009527645211975306,-0.003704481084891363,-3.275237493741406e-05,-0.005399064056906136,0.0005619682013396483,-0.0009527645211975306,-0.003704481084891363,-3.275237493741406e-05,-0.005399064056906136,0.0005619682013396483
31,600.0,1.0,YP10%D,p1-F10,p1-F10-600,H,600.0,0.0006363217036727898,0.008294625988160328,0.0014080669062381734,0.0027427618412768015,-0.001884326378155484,0.0006363217036727898,0.008294625988160328,0.0014080669062381734,0.0027427618412768015,-0.001884326378155484
32,800.0,1.0,YPD(37C),p8-D1,p8-D1-800,H,800.0,0.023959466154048405,0.013977800768462714,0.02492800309428985,0.06189038658265799,0.041175750183532644,0.023959466154048405,0.013977800768462714,0.02492800309428985,0.06189038658265799,0.041175750183532644
33,800.0,1.0,YPD(37C),p8-F1,p8-F1-800,H,800.0,0.021572010261473755,-0.022042382897446346,0.023951579642938925,0.06034765794762269,0.04729871775527521,0.021572010261473755,-0.022042382897446346,0.023951579642938925,0.06034765794762269,0.04729871775527521
