,Epoch,LP,evoEnvt,evocode,evocode-Epoch,ploidy,Epoch-true,s_30,s_AA,s_37,s_RT,s_NaCl,s_30_adj,s_AA_adj,s_37_adj,s_RT_adj,s_NaCl_adj
0,0.0,1.0,YP10%D,p1-E11,p1-E11-0,H,0.0,-0.006208748016608857,-0.003487891694889611,-0.0012550811905642223,0.0120574141335533,0.0015780207513447458,-0.006208748016608857,-0.003487891694889611,-0.0012550811905642223,0.0120574141335533,0.0015780207513447458
1,0.0,1.0,YP10%D,p1-F10,p1-F10-0,H,0.0,-0.0013036353331706066,0.01592872025716339,0.0010907490806128268,-0.010792805385101426,-0.003918041031950801,-0.0013036353331706066,0.01592872025716339,0.0010907490806128268,-0.010792805385101426,-0.003918041031950801
2,0.0,1.0,YPD(37C),p8-F1,p8-F1-0,H,0.0,-0.0016179538491526255,-0.005744007359244555,0.0003809824816195875,0.02013053146593251,0.00016298521458753832,-0.0016179538491526255,-0.005744007359244555,0.0003809824816195875,0.02013053146593251,0.00016298521458753832
3,0.0,1.0,YPD(37C),p8-C2,p8-C2-0,H,0.0,-0.0015793151110002675,0.00769652015539474,-0.0010677473763616551,0.0058376330253174505,0.003458767341694161,-0.0015793151110002675,0.00769652015539474,-0.0010677473763616551,0.0058376330253174505,0.003458767341694161
4,0.0,1.0,YPD(37C),p7-D10,p7-D10-0,H,0.0,-0.004495179351407134,-0.007487698602384758,-0.0004437748842496369,0.043681703082839106,0.015336893732532175,-0.004495179351407134,-0.007487698602384758,-0.0004437748842496369,0.043681703082839106,0.015336893732532175
5,0.0,1.0,YPD(37C),p8-D1,p8-D1-0,H,0.0,-0.00011646030910888268,-0.01920514226310102,-0.0008570102654354953,0.007028065370842816,0.0006084226997252556,-0.00011646030910888268,-0.01920514226310102,-0.0008570102654354953,0.007028065370842816,0.0006084226997252556
6,0.0,1.0,YPD(37C),p8-C4,p8-C4-0,H,0.0,-0.003065273632529704,-0.018583394503362636,-0.005184962226925192,0.01336317617011469,0.003992421866973309,-0.003065273632529704,-0.018583394503362636,-0.005184962226925192,0.01336317617011469,0.003992421866973309
7,0.0,1.0,YPD(37C),p8-D3,p8-D3-0,H,0.0,-0.0019655371344975466,-0.014862406300987098,-0.0009151803546230051,0.005334098966246771,0.001380367592180673,-0.0019655371344975466,-0.014862406300987098,-0.0009151803546230051,0.005334098966246771,0.001380367592180673
8,200.0,1.0,YPD(37C),p7-D10,p7-D10-200,H,200.0,0.01606607610593428,0.003564485772670599,0.006048877739842955,0.014230642369888892,0.049985591577200436,0.01606607610593428,0.003564485772670599,0.006048877739842955,0.014230642369888892,0.049985591577200436
9,200.0,1.0,YPD(37C),p8-F1,p8-F1-200,H,200.0,0.0034965762617799904,-0.0006688215678438037,0.0037597560679046745,0.01821370267539789,0.01897755988330429,0.0034965762617799904,-0.0006688215678438037,0.0037597560679046745,0.01821370267539789,0.01897755988330429
10,200.0,1.0,YPD(37C),p8-C2,p8-C2-200,H,200.0,0.012001861947528693,-0.0016510125466780465,0.006708562338220897,0.01905320056481199,0.023596360259620357,0.012001861947528693,-0.0016510125466780465,0.006708562338220897,0.01905320056481199,0.023596360259620357
11,200.0,1.0,YPD(37C),p8-C4,p8-C4-200,H,200.0,0.006806904576655688,0.008246776794873904,0.006091803637289427,0.010842591166117656,0.02248622962378209,0.006806904576655688,0.008246776794873904,0.006091803637289427,0.010842591166117656,0.02248622962378209
12,200.0,1.0,YPD(37C),p8-D1,p8-D1-200,H,200.0,0.00978915446614852,-0.002717113434921359,0.011069598053642209,0.019022696651857914,0.008514590376748305,0.00978915446614852,-0.002717113434921359,0.011069598053642209,0.019022696651857914,0.008514590376748305
13,200.0,1.0,YPD(37C),p8-D3,p8-D3-200,H,200.0,0.004402027134224637,-0.005243781988948121,0.0060802627272426605,0.016427124575635707,0.019453440527136656,0.004402027134224637,-0.005243781988948121,0.0060802627272426605,0.016427124575635707,0.019453440527136656
14,200.0,1.0,YP10%D,p1-E11,p1-E11-200,H,200.0,-0.007576730012867518,-0.006081460404902854,-0.010565255466909304,0.0011098167913550596,0.002463987030783226,-0.007576730012867518,-0.006081460404902854,-0.010565255466909304,0.0011098167913550596,0.002463987030783226
15,200.0,1.0,YP10%D,p1-F10,p1-F10-200,H,200.0,0.003850731450103625,0.00888368183358519,0.0033834144200080873,-0.001025691799952015,0.003458017783853022,0.003850731450103625,0.00888368183358519,0.0033834144200080873,-0.001025691799952015,0.003458017783853022
16,400.0,1.0,YPD(37C),p7-D10,p7-D10-400,H,400.0,0.03462170030109221,0.008187043982966616,0.023467520206938132,0.06255519196777751,0.06655856604181709,0.03462170030109221,0.008187043982966616,0.023467520206938132,0.06255519196777751,0.06655856604181709
17,400.0,1.0,YPD(37C),p8-D1,p8-D1-400,H,400.0,0.014254031072883535,0.008437456742071369,0.020401418481219465,0.024048877966415187,0.025222751054793956,0.014254031072883535,0.008437456742071369,0.020401418481219465,0.024048877966415187,0.025222751054793956
18,400.0,1.0,YPD(37C),p8-F1,p8-F1-400,H,400.0,0.012789408482096245,0.0019437339304084417,0.013566509493287249,0.035874910551148095,0.04376821158146943,0.012789408482096245,0.0019437339304084417,0.013566509493287249,0.035874910551148095,0.04376821158146943
19,400.0,1.0,YPD(37C),p8-C2,p8-C2-400,H,400.0,0.01996557131664538,0.012003222729131508,0.008891929811222766,0.019299411970539793,0.05046643484818555,0.01996557131664538,0.012003222729131508,0.008891929811222766,0.019299411970539793,0.05046643484818555
20,400.0,1.0,YPD(37C),p8-D3,p8-D3-400,H,400.0,0.008601220109075252,0.0029620943942057385,0.008816325538628189,0.02152743796085924,0.021145943869908243,0.008601220109075252,0.0029620943942057385,0.008816325538628189,0.02152743796085924,0.021145943869908243
