,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0038237877468719466,-5.636916293993142e-05,-0.009875396539771633,0.01336629997297984,0.004915084001277433,-0.7412676264319406,2.528234877263881,0.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.00035226255833262395,0.0011424752577213011,0.005530439878415475,0.00583763302531745,0.0029969575984565805,0.1169514068607801,1.2159260087337578,0.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,1.2391865204126927e-05,-0.00046957876557210675,-0.0020160445617793204,0.01909395666783175,0.014092276354645829,0.7823623351040181,3.2389902707009366,0.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.00011646030910888268,0.001847014155805612,-0.012320889056757624,0.00022921706740456705,0.003156476512456342,-0.12513054698408707,-0.13692437824993253,0.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0025197605307397714,-0.001182228289419932,-0.0070394508379641755,0.00802123929624153,0.0029010439107468046,-0.8629981479551361,1.5572710473191276,0.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.00020121395502689237,-0.00016437628694434842,-0.009551122674650945,0.003240235269114065,0.0031519469881417864,-0.2776942661114041,0.3603481825465456,0.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0002697561727206363,0.0075548515359304845,-0.0005212460772697049,0.009456226233435866,0.012030753333778598,1.692469644537842,1.7738979913683603,0.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0015382049842111879,0.005063328714216225,-0.0022780649452620594,0.006493329683710792,0.009467347294889128,0.7295972169573499,1.4540388133355726,0.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0033394559232957817,0.0017718909202654454,-0.005559414817403518,0.017426971687006958,0.006921672396515638,-0.12712001254778174,3.270881307423002,0.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0030098853408480845,0.00020946031099328653,-0.003319240819368729,0.00826014381361128,0.008931351392152875,-0.27481195886099913,1.8580556955566612,0.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.00049237535456268,0.0032075293397028416,-0.002907870019863956,0.010409408230715001,0.005781782731063207,0.6424970124843895,1.7109487513340431,0.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0012537134974814677,0.005057633679589074,-0.0016646738101767917,0.004458495890603664,0.012584942537106004,1.4668784539878268,0.7995762768435406,0.0
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.00029128575092238185,0.005854159190430308,-0.0005228944364644994,-0.0011302906960473699,0.010566299852475858,1.053246753376996,0.15160022366416415,0.0
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0009792224244173698,0.0029282969957204474,-0.006213241308234652,0.00337051130323296,0.005486852982558176,0.14693373934950674,0.7000320779739221,0.0
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0007538474453536058,0.0036410318593350587,0.002834215027395842,0.023921023630154067,0.004205017119419618,0.9221975871198298,3.9640985202000913,0.0
15,p8-G1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0006019303461997304,0.0029170410869209682,-0.0006926057278125568,-0.009115173681796287,0.0012808108298870248,-0.24736905663994052,-1.2020280158606227,0.0
16,p8-G3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.003928478183078621,0.004221234579860567,-0.0015150246781037158,0.025068542252747034,0.00979864286621004,2.005340177798785,3.6411648483030867,0.0
17,p8-B2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0015745509500864627,0.0022138665022596316,-0.0008098583944634473,0.0024430063505713035,0.0028113306060040264,0.3758729816615543,0.32526039909851706,0.0
18,p8-D2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.00037710826489698555,0.0006612151049360251,0.002753244418710715,0.0016030455177994732,-0.0009470361743514882,-0.47996973353845096,0.5156544802930828,0.0
19,p8-F4,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0030242087085779797,-0.00338478649941012,-7.211621300944786e-05,0.004863294629654975,-0.00106461311464891,-1.5554551149635956,1.2762597344644535,0.0
