,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,30-200,37-200,AA-200,RT-200,NaCl-200,30-400,37-400,AA-400,RT-400,NaCl-400,30-600,37-600,AA-600,RT-600,NaCl-600,30-800,37-800,AA-800,RT-800,NaCl-800,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0038237877468719466,-5.636916293993142e-05,-0.009875396539771633,0.01336629997297984,0.004915084001277433,0.003945374328796022,0.0024870717993595074,0.0006341103173755499,0.014571606453248814,0.018977559883304282,0.015789667388717288,0.012666921518604431,0.0009305332079760356,0.03337155995317862,0.039981293537597856,0.021774668249763554,0.017065689813158102,-0.006117211982619241,0.048536028714149415,0.045571488536899935,0.020993500275434604,0.026465931896241895,-0.021930008168103747,0.05380134726948181,0.04603052036350987,0.02744240520904501,0.027125936382343497,-0.02113074253501154,0.04328282707064973,0.05586687717103661,-5.0927031808079954,-0.988375433139769,all
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.00035226255833262395,0.0011424752577213011,0.005530439878415475,0.00583763302531745,0.0029969575984565805,0.009008546057928977,0.005824016913850565,-0.00018102794557739704,0.015912688685019376,0.023596360259620357,0.018983289532965207,0.008536147255589335,0.010986399460400358,0.01655554380170688,0.04233662723822587,0.028730272035309583,0.019754259049008772,0.02299544262004516,0.02800454781007187,0.05339842347470475,0.021274394796693154,0.022359384690300053,0.03338835771853963,0.02865124064921287,0.039445804673998594,0.02816823385599581,0.0238884382642717,0.044098175891472066,0.03539446422935761,0.05262780594199498,-3.572798419478316,-0.7026955844840621,all
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,1.2391865204126927e-05,-0.00046957876557210675,-0.0020160445617793204,0.01909395666783175,0.014092276354645829,0.02100081908302097,0.006048877739842955,0.006105846357539254,0.01834490140393539,0.050257650304597765,0.032710628732843555,0.021434808841436448,0.006187901753979201,0.06075916499117155,0.06655856604181709,0.02976353125698635,0.027370323499300294,-0.00644666892332525,0.08605755851038073,0.061551611062657295,0.022372746413144406,0.03380739639177539,-0.01576666849061185,0.09372763263575787,0.06452298788620364,0.028460383570139056,0.03251224183430948,-0.005221085096142616,0.09903142322843553,0.07252090497578965,-4.6966044859983604,-3.9706580678293886,all
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.00011646030910888268,0.001847014155805612,-0.012320889056757624,0.00022921706740456705,0.003156476512456342,0.008940182944128475,0.007737686356631633,-0.002621907317169855,0.01364204715885775,0.010005824752672554,0.015400463943442562,0.01839033244913463,0.008437456742071369,0.027230813262773972,0.030106726071986636,0.014388197101767777,0.023736668127193137,0.019303977786007852,0.03194613197159449,0.03202462400835397,0.02312933671491705,0.027139398361316562,0.013377539123170485,0.06189038658265799,0.041175750183532644,0.03233002374571514,0.03572650894075495,0.02170216983522118,0.09714749756164803,0.053687328802409506,-4.678907488943448,-0.8901694383739993,all
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0025197605307397714,-0.001182228289419932,-0.0070394508379641755,0.00802123929624153,0.0029010439107468046,0.0051673464548262354,0.004230433322206677,0.013523546185261373,0.0036841723138025277,0.024423312892505177,0.00831522321207336,0.00833106197417294,0.06295580965056546,0.009157280481297806,0.022736886021128486,0.02071939034204641,0.013951444703303301,0.10075913852319407,0.032932790914933556,0.040361735710412884,0.02164979927911343,0.022758643913462828,0.09337216997078462,0.052717177581202895,0.05074694836748797,0.028849272745980065,0.02730794612822141,0.028678366015072475,0.05018315911769733,0.05513090722421433,-3.4653978470632665,-0.08834574819935599,all
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.00020121395502689237,-0.00016437628694434842,-0.009551122674650945,0.003240235269114065,0.0031519469881417864,0.004668216427942632,0.002221198670025441,-0.0008494594634628956,0.016677342517448807,0.019453440527136656,0.010027938300363855,0.007397458952830684,0.0029620943942057385,0.021527437960859236,0.02459291054527209,0.015618424599448063,0.013577663171669186,0.009164373371305443,0.01426643317811942,0.04386774038840291,0.011074779089602147,0.02908530716000126,0.018731268380546284,0.03200122374551291,0.03526756327971728,0.01854665005589874,0.033112946192792606,0.031024785257617343,0.06120301756784939,0.024814985872490272,-5.034484617030049,0.33849154753871374,all
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0002697561727206363,0.0075548515359304845,-0.0005212460772697049,0.009456226233435866,0.012030753333778598,-0.004632676740335923,0.002790806136544804,0.005981095270665555,0.004731964948327884,0.0200124956461628,0.009839986502543684,0.006080283566249079,-0.0009136467817467029,0.024329236029403026,0.04469258312241525,0.020341245871092428,0.013567382731232284,0.0054439699237788675,0.027464670810713816,0.0671989068729231,0.03230513348978977,0.03294144283802383,0.01980114962183454,0.08354254682859374,0.08676817737562563,0.0499476981738834,0.04132817854091238,0.03145881028394931,0.10784073666517877,0.10288084934837446,-4.039870640694446,-3.1252844752619606,all
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0015382049842111879,0.005063328714216225,-0.0022780649452620594,0.006493329683710792,0.009467347294889128,0.010799730908599604,0.00542886897156401,0.0013393882836452045,0.0058221029152009055,0.034682738775993927,0.03398337675164687,0.012705901700603744,0.026546715028388734,0.02229990132102739,0.06483398153745228,0.037443129667035294,0.024429559879141326,0.0995158885056387,0.019205560423334295,0.06633919273583716,0.030084839344431326,0.029732317612457176,0.10211263242695029,0.023189543097811422,0.05872838344060187,0.031450009813198836,0.03621776852359741,0.10572278083546752,0.020191586064825393,0.06153710372256545,-1.797477971029744,-1.8627777888806232,all
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0033394559232957817,0.0017718909202654454,-0.005559414817403518,0.017426971687006958,0.006921672396515638,0.00629475512835893,0.0028804755358523724,0.0009663280946075052,0.009814375522355053,0.045111235631402895,0.025029609650391325,0.010452087890924689,0.006190790313184794,0.04268266038641691,0.05874032024084238,0.03231637182604983,0.015920897965084342,0.01652877184238558,0.06524993138031307,0.06502439759204508,0.02731521908126135,0.028320527754423824,0.013228740651544536,0.08471875815717474,0.08258581521540803,0.05956327263432061,0.046012375955885115,0.04575144531795157,0.08743642427276824,0.12063159016434796,-3.3883718248947545,-4.088459159067514,all
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0030098853408480845,0.00020946031099328653,-0.003319240819368729,0.00826014381361128,0.008931351392152875,0.0009750060164535669,0.0008930592474312216,-0.0012246433725476291,0.02552000436126045,0.012038510282395365,0.017244783393780508,0.006345456127005012,0.004865411744997761,0.013835713830968339,0.03785685369423691,0.0317442756856534,0.02497476467187458,0.025220697473375464,0.00393454277442258,0.06599543850320021,0.035625707753875704,0.02864040212721691,0.01850897135686895,0.023143753779480938,0.07617786975306381,0.043847170372864674,0.03398620524853343,0.024056200971210823,0.027476812807027972,0.07824176364559204,-2.8213987222175883,-1.7471044606922388,all
