,Epoch,LP,evoEnvt,evocode,evocode-Epoch,ploidy,Epoch-true,s_30,s_AA,s_37,s_RT,s_NaCl,s_30_adj,s_AA_adj,s_37_adj,s_RT_adj,s_NaCl_adj
0,0.0,1.0,YP10%D,p1-E11,p1-E11-0,H,0.0,-0.00038222514262624234,-0.0108363501146578,0.0017907606111528431,0.008189681846870947,0.002689439626878446,-0.00038222514262624234,-0.0108363501146578,0.0017907606111528431,0.008189681846870947,0.002689439626878446
1,0.0,1.0,YP10%D,p1-F10,p1-F10-0,H,0.0,-0.003906966146506338,0.012310434674861643,0.0010907490806128268,-0.009183537440028538,-0.0008692956630154732,-0.003906966146506338,0.012310434674861643,0.0010907490806128268,-0.009183537440028538,-0.0008692956630154732
2,0.0,1.0,YPD(37C),p8-F1,p8-F1-0,H,0.0,-0.005318235402388013,-0.009875396539771632,-0.0005510283292759627,0.0017144907831136598,0.0035657949648454047,-0.005318235402388013,-0.009875396539771632,-0.0005510283292759627,0.0017144907831136598,0.0035657949648454047
3,0.0,1.0,YPD(37C),p8-C2,p8-C2-0,H,0.0,0.0031319828256715677,0.0033643596014362094,0.004723923649173345,0.007641047335253199,0.0025351478552190004,0.0031319828256715677,0.0033643596014362094,0.004723923649173345,0.007641047335253199,0.0025351478552190004
4,0.0,1.0,YPD(37C),p7-D10,p7-D10-0,H,0.0,1.239186520412671e-05,-0.005064574056883094,0.000418614434888201,-0.015042951428960215,0.01511213185166527,1.239186520412671e-05,-0.005064574056883094,0.000418614434888201,-0.015042951428960215,0.01511213185166527
5,0.0,1.0,YPD(37C),p8-D1,p8-D1-0,H,0.0,-0.00011646030910888268,-0.011426714325582722,-0.0008570102654354953,0.00022921706740456791,0.0075460191262237,-0.00011646030910888268,-0.011426714325582722,-0.0008570102654354953,0.00022921706740456791,0.0075460191262237
6,0.0,1.0,YPD(37C),p8-C4,p8-C4-0,H,0.0,0.0010593369112955082,-0.007039450837964175,-0.0011822282894199318,0.008021239296241532,0.003992421866973309,0.0010593369112955082,-0.007039450837964175,-0.0011822282894199318,0.008021239296241532,0.003992421866973309
7,0.0,1.0,YPD(37C),p8-D3,p8-D3-0,H,0.0,-0.0008033189362918982,-0.008255426486648435,-0.00041838201733738925,0.010868316423235491,0.0031520392001241526,-0.0008033189362918982,-0.008255426486648435,-0.00041838201733738925,0.010868316423235491,0.0031520392001241526
8,200.0,1.0,YPD(37C),p7-D10,p7-D10-200,H,200.0,0.027462951985585855,0.0076032312393979435,0.007530170085728436,0.014633239185175211,0.045855426946361855,0.027462951985585855,0.0076032312393979435,0.007530170085728436,0.014633239185175211,0.045855426946361855
9,200.0,1.0,YPD(37C),p8-F1,p8-F1-200,H,200.0,0.006008889480499969,-0.0025368795239538717,0.0028160931328360533,0.010359376670778532,0.01650685029074907,0.006008889480499969,-0.0025368795239538717,0.0028160931328360533,0.010359376670778532,0.01650685029074907
