,Epoch,LP,evoEnvt,evocode,evocode-Epoch,ploidy,Epoch-true,s_30,s_AA,s_37,s_RT,s_NaCl,s_30_adj,s_AA_adj,s_37_adj,s_RT_adj,s_NaCl_adj
0,0.0,1.0,YP10%D,p1-E11,p1-E11-0,H,0.0,-0.0019195567274762752,-0.017514692072531923,-0.0012550811905642223,0.01305126972671089,0.0009864781925541272,-0.0019195567274762752,-0.017514692072531923,-0.0012550811905642223,0.01305126972671089,0.0009864781925541272
1,0.0,1.0,YP10%D,p1-F10,p1-F10-0,H,0.0,0.008663549938997775,0.015816833001998702,-0.0003277534218342523,-0.006391192281176914,-0.004743948649818727,0.008663549938997775,0.015816833001998702,-0.0003277534218342523,-0.006391192281176914,-0.004743948649818727
2,0.0,1.0,YPD(37C),p8-F1,p8-F1-0,H,0.0,-0.0016179538491526257,-0.0069046564294912936,0.0003809824816195875,0.0017144907831136602,0.007345466333327303,-0.0016179538491526257,-0.0069046564294912936,0.0003809824816195875,0.0017144907831136602,0.007345466333327303
3,0.0,1.0,YPD(37C),p8-C2,p8-C2-0,H,0.0,-0.0004958800396734277,0.00555184362783553,0.0005591642388125582,0.004034218715381701,0.0029969575984565805,-0.0004958800396734277,0.00555184362783553,0.0005591642388125582,0.004034218715381701,0.0029969575984565805
4,0.0,1.0,YPD(37C),p7-D10,p7-D10-0,H,0.0,-0.0028535821907879726,-0.011455226701975768,-0.0009265773064634956,0.04584095028853906,0.01652119420630126,-0.0028535821907879726,-0.011455226701975768,-0.0009265773064634956,0.04584095028853906,0.01652119420630126
5,0.0,1.0,YPD(37C),p8-D1,p8-D1-0,H,0.0,0.0010118324419659975,-0.007904378243329178,0.0018470141558056125,-0.004587209548373654,0.0009352433243733315,0.0010118324419659975,-0.007904378243329178,0.0018470141558056125,-0.004587209548373654,0.0009352433243733315
6,0.0,1.0,YPD(37C),p8-C4,p8-C4-0,H,0.0,-0.006644371074564984,-0.008660412151660362,-0.004027441416736148,0.0033578164454886716,0.006795237886297439,-0.006644371074564984,-0.008660412151660362,-0.004027441416736148,0.0033578164454886716,0.006795237886297439
7,0.0,1.0,YPD(37C),p8-D3,p8-D3-0,H,0.0,0.0023679650445513315,-0.0038849350373100265,-0.0010416563209438374,0.003240235269114065,0.00352487519606858,0.0023679650445513315,-0.0038849350373100265,-0.0010416563209438374,0.003240235269114065,0.00352487519606858
8,200.0,1.0,YPD(37C),p7-D10,p7-D10-200,H,200.0,0.011991453599765263,0.00503181927246572,0.005421936255895302,0.014291619481893182,0.047813045377438426,0.011991453599765263,0.00503181927246572,0.005421936255895302,0.014291619481893182,0.047813045377438426
9,200.0,1.0,YPD(37C),p8-F1,p8-F1-200,H,200.0,0.0076659126577046256,0.0004835386254635047,-0.0006205205695052356,0.013188344057945348,0.019285186929245884,0.0076659126577046256,0.0004835386254635047,-0.0006205205695052356,0.013188344057945348,0.019285186929245884
10,200.0,1.0,YPD(37C),p8-C2,p8-C2-200,H,200.0,0.0054334417935850456,0.007145109923469022,0.005078812216224417,0.010979914421584438,0.013125206519585219,0.0054334417935850456,0.007145109923469022,0.005078812216224417,0.010979914421584438,0.013125206519585219
11,200.0,1.0,YPD(37C),p8-C4,p8-C4-200,H,200.0,0.003527788332996783,0.011606671348684643,0.002522432520695843,0.002816269095561683,0.022486229623782085,0.003527788332996783,0.011606671348684643,0.002522432520695843,0.002816269095561683,0.022486229623782085
