,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-200,37-200,AA-200,RT-200,NaCl-200,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.003945374328796022,0.0024870717993595074,0.0006341103173755499,0.014571606453248814,0.018977559883304282,-1.5907750167737364,0.29159138798793627,200.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.009008546057928977,0.005824016913850565,-0.00018102794557739704,0.015912688685019376,0.023596360259620357,-1.1441922736592558,0.44262350823685864,200.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.02100081908302097,0.006048877739842955,0.006105846357539254,0.01834490140393539,0.050257650304597765,-0.04155006057267342,0.9326544013911698,200.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.008940182944128475,0.007737686356631633,-0.002621907317169855,0.01364204715885775,0.010005824752672554,-1.3244641876748007,0.21120625146863595,200.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0051673464548262354,0.004230433322206677,0.013523546185261373,0.0036841723138025277,0.024423312892505177,-1.3192232979712566,0.726122253223179,200.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.004668216427942632,0.002221198670025441,-0.0008494594634628956,0.016677342517448807,0.019453440527136656,-1.559445817118998,0.23341190149093513,200.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.004632676740335923,0.002790806136544804,0.005981095270665555,0.004731964948327884,0.0200124956461628,-1.996934742800114,0.7041788298178492,200.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.010799730908599604,0.00542886897156401,0.0013393882836452045,0.0058221029152009055,0.034682738775993927,-0.9175040899032115,1.016988966230591,200.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.00629475512835893,0.0028804755358523724,0.0009663280946075052,0.009814375522355053,0.045111235631402895,-1.0592288573857451,1.165018067541853,200.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0009750060164535669,0.0008930592474312216,-0.0012246433725476291,0.02552000436126045,0.012038510282395365,-1.880815908358052,-0.24365683296605933,200.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.006935605211341661,0.004681992321694161,-0.0005843106717803412,0.009229027561271376,0.03356368175997737,-1.1611780679798145,0.9205767352929298,200.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0033230024057899926,0.0020028171202896346,0.011704242707641598,0.011309802129884057,0.014150223471927723,-1.6389288729593274,0.15819975228609168,200.0
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.005266127668978815,0.005114002618492186,-0.002899689801332911,0.020067991790606393,0.0351044253569907,-1.1841915582577096,0.690915300283899,200.0
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.006982459469580487,0.0016094268825764479,0.0013995913866239771,0.0033110157802226097,0.024202439259380037,-1.4204883651310671,0.7054488161019762,200.0
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.013143569331142541,0.004471869667347927,-0.0009337482267096301,-0.003110601480635654,0.01675904774357747,-1.1671428329216662,0.7268521181653734,200.0
15,p8-G1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.01899953914452923,0.010657368468043826,0.0044658849728869965,0.007954016086114676,0.03799058274782448,-0.23061607805149553,1.1028039999862163,200.0
16,p8-G3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.01702644611430882,0.01165314343682724,0.011028531273613718,0.08676079527568768,0.03446394802149065,0.002992338637651705,-1.381196192551375,200.0
17,p8-B2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02722949660119294,0.012941439372853275,0.0029559381360963538,0.009860735604145467,0.04162214706439204,0.3221489206285565,1.1335716658896307,200.0
18,p8-D2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.026423954021462893,0.011444534235277354,0.004035524673075768,0.01854631237470474,0.039977671370842224,0.24492957166713764,0.770871775775536,200.0
19,p8-F4,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.01937578210871093,0.013628948577532624,0.002313681681553204,-0.0024958444003450484,0.02468941524572312,-0.37583826901829276,1.1583178494727127,200.0
20,p4-G5,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.04305733528929408,0.0023493499346650404,0.18556835619173978,0.027785972177761648,0.030211383627539164,2.125522299361993,-1.7338808773807555,200.0
21,p4-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.032364478894265275,0.023245168834640034,0.10138909753392794,0.036234974494252885,0.04691981909084128,1.9231644772235894,0.03164588838455856,200.0
22,p7-A8,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.02122393636371838,0.0205654111243182,0.04350221550026702,-0.0260673073412891,0.07905476050339011,1.062011914548566,3.3411887957921365,200.0
23,p1-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03653935468402977,0.011257970428550406,0.14504888881770056,0.011125071621548372,0.014482119365158846,1.4624507622040888,-0.9582685836369452,200.0
24,p1-G7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.02712602052659676,0.0039479160443201605,0.10700747465752306,0.033000614242233814,0.010849681203455593,0.44619306491705163,-1.5737735256045426,200.0
25,p1-F5,1.0,D,YPD,YPD-D,YPD-D-1.0,0.03467893049676269,-0.0005868129537731576,0.12905865725923998,0.016306519005938748,0.010015589622211024,0.7752230947551552,-1.524003498515995,200.0
26,p1-H6,1.0,D,YPD,YPD-D,YPD-D-1.0,0.015908622483090572,0.01375180065431863,0.023428239096781205,-0.007027413541444966,0.04039987617395102,-0.14721518501508446,1.6342813668902414,200.0
27,p2-F6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03725568836732909,0.013518548314609045,0.16143117194649376,-0.0009405042776756412,0.038702133075323567,2.046779326614949,0.048311742419250195,200.0
28,p2-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03426135203625086,-0.028401375389815436,0.1606885090534106,0.0006840001108169014,0.009477295942854881,-0.027296241772662135,-2.3070143375361285,200.0
29,p6-A7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.03579930976434461,0.029974954124103437,0.09310203102426236,0.02800051564639981,0.047954754102912354,2.250809675247804,0.5726507135195845,200.0
30,p1-B7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03561988165758677,0.009362634033621326,0.1392042479283772,0.008541568174552344,0.0039345572916964005,1.125541966227695,-1.193182672759064,200.0
31,p2-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.01607278375801263,0.0025291554721174215,0.07378246644827419,0.015650400610793924,0.005164834641334258,-0.593033887677525,-0.8584112269675372,200.0
32,p7-E6,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.022566606086874733,0.02176463523709025,-0.014908043430941681,-0.024622822913494453,0.0789165382892611,0.7040856853210076,3.767523688121585,200.0
33,p2-G5,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.027730109559130568,0.005062302902819372,0.1308730829550454,0.02411166019414058,-0.00044553014485709114,0.49579179365661197,-1.7782427462605028,200.0
34,p6-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.021581224607294603,0.0007055744101882087,0.10535698085959244,0.033503860554931666,0.005677183342157383,-0.043302462568948305,-1.767946543566781,200.0
35,p6-B6,1.0,D,YPD,YPD-D,YPD-D-1.0,0.016613616888881577,-0.021316783174712934,0.07327040395987627,-0.005592738377542754,-0.024841408270063297,-1.9556372798958679,-1.9369910294991861,200.0
36,p4-H7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03268177179380661,0.00748402466021299,0.14110953934795897,0.008964625525811638,0.013663953035761041,1.0808599049164427,-0.9708479740255737,200.0
37,p2-H7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.024329036007205394,0.015320439071445424,0.0785342739227537,0.02746559103314819,0.012744824741259242,0.4778369825946045,-0.6845072478132397,200.0
38,p8-A8,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.004126597996054271,0.0027699265851877713,-0.009074919191998883,-0.0019341412175309099,0.008613927795854223,-1.8773598063649155,0.57876483037186,200.0
39,p1-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.03142000505209913,0.009139376668352666,0.14472480884871003,0.030534475778585375,0.015703743423851852,1.2182528218288147,-1.5190918026322096,200.0
40,p2-B6,1.0,D,YPD,YPD-D,YPD-D-1.0,0.03263166603948081,0.0015344823082863398,0.11013856749032017,0.014382869129286314,0.009855978920043891,0.5817122305491019,-1.2209154513844034,200.0
41,p6-H7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.011521396254919413,-0.056877187536502005,0.15599927213688203,0.006848275714401192,0.0016489240424798005,-2.3188342322350297,-3.4089814169693473,200.0
42,p4-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03666444394094957,-0.0036984421266936965,0.12988441823741187,0.009546924439518061,0.02340213395094653,0.9608594071719071,-1.0803768509815688,200.0
43,p6-C6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.049453436529660555,0.02720587179385292,0.17717521103026537,0.003983498269008172,0.06390920293911216,3.6914180990903356,0.8319729593984723,200.0
44,p4-E7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.014379422399170495,-0.006305194439544665,0.05743122902469252,0.00015692003080503502,0.009572718775430419,-1.1088836683235104,-0.4324053157870388,200.0
45,p4-F6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.04073654909238887,0.012983371864325527,0.15779449222744718,0.0014017588156477745,0.030976611427920825,2.0635256654645953,-0.28178937812109944,200.0
46,p7-B7,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.015668547481563343,0.006612072372688088,0.027372150306841755,-0.0007788882241373475,0.017718103691220816,-0.7108898629647883,0.5097675267640874,200.0
47,p6-D5,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03494576371874063,0.015287705522151668,0.14002646675593192,0.010721101295934704,0.003890010450453835,1.3116073448971077,-1.0439797773742086,200.0
48,p6-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03481210672407305,0.012018264940055173,0.14368323844528863,0.013534996067699097,0.01764978354620998,1.4489458313603045,-0.879861251680781,200.0
49,p2-C6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03575390468288025,0.019967759288242078,0.14961130025893218,0.013684380614926252,0.022368936476138072,1.8968527974003435,-0.5201061633528639,200.0
50,p6-E7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.04301011777132508,0.01306503397660232,0.14865239240152942,0.006752384822739194,0.014880074973958286,1.874722070695132,-0.8624155494632165,200.0
51,p4-C6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03241083577230276,0.012558535889820772,0.14257935659722393,-0.009788493829791018,0.01220790771289873,1.1604601609536016,-0.2670281357543711,200.0
52,p8-C6,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.001246287481267927,0.0038141481307043144,0.007313411525884075,-0.0022626797735158014,0.0028119359407639943,-1.948945512272639,0.3727090352937981,200.0
53,p2-A8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.022288759253364147,0.003694972937225101,0.1030184426173745,0.02908478642292695,0.007793141535476945,0.09452640163000266,-1.4564990754734328,200.0
54,p8-C8,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.004065867837194537,0.002937366241784273,0.014661631363609741,0.002012864171408207,-0.0011694098420086656,-1.822546863284023,0.0031503885502834335,200.0
55,p4-B6,1.0,D,YPD,YPD-D,YPD-D-1.0,0.04011926605546146,0.011842193883360535,0.14729929486169302,0.03410372000956645,0.019760109102481258,1.8556663465963175,-1.5491668707995494,200.0
56,p7-G7,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.009728037588001604,0.005072193555493105,0.019500463136939043,-0.0010526245816034954,0.0038010524212406865,-1.3528864342437752,0.20333270083470828,200.0
57,p8-G8,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.0044902845013297,0.00494087021683916,0.0014068416799423097,-0.004972190808011373,0.016869746783481236,-1.5796573106786327,0.9005985237985634,200.0
58,p6-F6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.02156710589620859,-0.025982448935835428,0.09508559752574308,0.03996153703921343,0.0033456902340544834,-1.0679190710946824,-2.916063956776271,200.0
59,p8-E5,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.010266140293863657,0.005873551658785853,0.03199545168081271,-0.0027338083727013575,0.03443285863273829,-0.7185614673791234,1.0574884578872652,200.0
60,p5-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.01244375946919455,0.001734673457425112,0.06853171862400405,0.003383741622917952,0.008859196419939925,-0.8372639281621412,-0.3199682677439661,200.0
61,p4-A8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.026599531106458685,0.007530520088382481,0.10200932420856049,0.02963605477972785,0.014073980062695331,0.5416899957238754,-1.2043603699574914,200.0
62,p8-E7,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.004563690097983663,0.0036024202750000005,0.003830618696925279,-5.675058600556617e-05,0.004527224364765532,-1.7792582537120152,0.3298006927195231,200.0
63,p8-B6,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.021048485440361885,0.017471212441870512,-0.01840232716592164,-0.015476411953515306,0.07396590514318357,0.40565215667891863,3.239711481872778,200.0
64,p7-F5,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.002101421169676909,0.0005755477767279975,0.014406556174466338,-0.0005200845333198698,0.004266828161311561,-1.9309725504764836,0.17855594037566025,200.0
