,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-400,37-400,AA-400,RT-400,NaCl-400,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.015789667388717288,0.012666921518604431,0.0009305332079760356,0.03337155995317862,0.039981293537597856,-1.724531396133047,-0.9587642414439714,400.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.018983289532965207,0.008536147255589335,0.010986399460400358,0.01655554380170688,0.04233662723822587,-1.2676918808869253,-0.7059463334558607,400.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.032710628732843555,0.021434808841436448,0.006187901753979201,0.06075916499117155,0.06655856604181709,-0.722281270672697,-2.1116144375347194,400.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.015400463943442562,0.01839033244913463,0.008437456742071369,0.027230813262773972,0.030106726071986636,-1.7359435219006925,-0.7338385868940489,400.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.00831522321207336,0.00833106197417294,0.06295580965056546,0.009157280481297806,0.022736886021128486,-1.5923066818843126,0.2404443423850959,400.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.010027938300363855,0.007397458952830684,0.0029620943942057385,0.021527437960859236,0.02459291054527209,-2.1228770516177797,-0.30347631974878697,400.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.009839986502543684,0.006080283566249079,-0.0009136467817467029,0.024329236029403026,0.04469258312241525,-1.87144539229434,-0.8325427854588472,400.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03398337675164687,0.012705901700603744,0.026546715028388734,0.02229990132102739,0.06483398153745228,-0.09998406630379886,-1.3694415349426512,400.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.025029609650391325,0.010452087890924689,0.006190790313184794,0.04268266038641691,0.05874032024084238,-1.0592295296852312,-1.4628819432169529,400.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.017244783393780508,0.006345456127005012,0.004865411744997761,0.013835713830968339,0.03785685369423691,-1.4536739013354858,-0.5509118375034964,400.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02291362939855309,0.010050627619803233,0.003698497517079824,0.02132648030951767,0.050996461467644555,-1.0454137767619722,-1.0655948280060508,400.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.017803904829480133,0.013620121797915526,0.043954268055569914,0.008916900087602429,0.026637595916032524,-1.193714539588011,-0.13393883456387906,400.0
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.023269644765885056,0.01877105309647286,-0.01304580688870809,0.033923849164691725,0.04679831632238056,-1.3375608059746675,-1.3941086980909199,400.0
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.01758143015138562,0.004803286025950747,0.007869616083936857,0.010985253595909081,0.04074097597747825,-1.339240390869669,-0.5420132401507969,400.0
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.019734952282699475,0.006860980845421372,0.012852700011636402,0.01699182942868875,0.042544498846467015,-1.228919317891041,-0.666154488434741,400.0
15,p8-G1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.026023493283704763,0.00823287169382993,0.0010075056841125076,0.015369071499448538,0.0552167812452417,-0.7855191316467663,-1.1007263338185638,400.0
16,p8-G3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.035413936931064864,0.02304429404091011,0.02307076393231071,0.11022846988459915,0.061503709221141865,-1.1479445124527705,-2.3862109897065946,400.0
17,p8-B2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03525040476017012,0.018354459462818322,0.09518070621711855,0.02722920736246942,0.060183762989665324,0.4086024461579124,-0.9806884147424565,400.0
18,p8-D2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02880713626628773,0.010398228381086123,0.01553461171488804,0.026349560363964266,0.05528754294363242,-0.6584130034776496,-1.1694780835753447,400.0
19,p8-F4,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.031222043363653286,0.015351091465304677,0.012192229658644707,0.025607031675954194,0.06432525607303431,-0.3808681395762418,-1.536131491766226,400.0
20,p4-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.03986563117594916,0.028758526065516914,0.10499406147793239,0.03259570095757238,0.048842918736554615,0.5146254367069686,-0.9369161857507676,400.0
21,p1-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.0492252135829761,0.025053621531840226,0.1665883770428217,-0.013318407792495504,0.05072652328375677,2.037444041941037,-0.08487500177206886,400.0
22,p1-G7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.03335587051421367,0.013481065512098746,0.10758929937537792,0.032574083435314136,0.029613808805510317,-0.18621576851832033,-0.05661023437040206,400.0
23,p1-H6,1.0,D,YPD,YPD-D,YPD-D-1.0,0.039203702575671455,0.03141820645009711,0.09550024480700982,-0.0012165129043475115,0.05023186222685211,0.8667936712731099,-0.7748997171699835,400.0
24,p2-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.034508134212949876,-0.10129860778475194,0.16626844509128635,-0.0584024207979114,0.0006713690429627148,0.30141093957587056,4.60177875453608,400.0
25,p6-A7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.03816643479925404,0.03436203138517753,0.09543481106664752,0.02601257231100857,0.047506296056535544,0.4501683480792015,-1.029713927011937,400.0
26,p1-B7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.04778733716337252,0.03356389849026645,0.16278962699208754,-0.006091443826312403,0.0483503139690434,1.8600824657331954,-0.3127066891957459,400.0
27,p2-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.02757450835404817,0.007442436921884942,0.08831423391782217,0.026040420402485616,0.014009030666928598,-0.8315240822835147,0.4310991855489792,400.0
28,p2-G5,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.03632974842526811,0.005860548444050332,0.15399091246333935,0.013561083255938591,0.02702358208579897,0.47704031616831066,0.6644647977734234,400.0
29,p6-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.02900012057908298,0.011720633984433727,0.09958518982411244,0.03406977184383776,6.533624450346352e-05,-0.9790400495056374,0.6779297645796778,400.0
30,p6-B6,1.0,D,YPD,YPD-D,YPD-D-1.0,0.035982944424768584,-0.009013254931504509,0.1025023594116059,-0.007047745692060248,0.005374776815446444,-0.14747672838986706,1.415158042924888,400.0
31,p4-H7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.05854417422327318,0.031691567070181656,0.1778436633571363,-0.022381469593939995,0.0747709500884605,3.1248852608054047,-0.716168804996235,400.0
32,p2-H7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.047402767559760625,0.040150332784729334,0.13046269356295434,0.0333106599300628,0.03818141448573742,0.961123652112825,-0.7947996370767018,400.0
33,p8-A8,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.012599235723471172,0.014639285871282548,-0.013574670989441373,-0.010338170059225672,0.046852942772522665,-1.3228310088732809,-0.8510916171256653,400.0
34,p1-C8,1.0,D,YPD,YPD-D,YPD-D-1.0,0.05002239940769442,0.01608861114643564,0.16193598658587793,0.026115628815058946,0.04418856320399023,1.3840842374230329,-0.11650748021485746,400.0
35,p6-H7,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.013528627608506497,-0.11543409059902952,0.15469628189684315,0.004070118129890465,-0.004249246122073251,-1.7360139173450702,4.4525451189145455,400.0
36,p4-G8,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.04646868790336899,-0.00587935822318927,0.16060346860702135,-0.012423078059660975,0.02549569028496452,1.2406552653635958,1.2360934318799035,400.0
37,p4-E7,1.0,D,YPD,YPD-D,YPD-D-1.0,0.027414902855600713,0.003508329669364884,0.0739424774917823,0.011283153689100267,-0.004625726282094825,-1.104904557309599,1.0393918146432157,400.0
38,p4-F6,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.06046235707333165,0.030095445153529264,0.17981615876842547,-0.03392342030229076,0.06996418392035234,3.2862733848251278,-0.44090133326457814,400.0
39,p7-B7,1.0,D,YPD(37C),YPD(37C)-D,YPD(37C)-D-1.0,0.019814263753502197,0.013127697430197306,0.025084456121083377,0.003582920997097849,0.03266975412751914,-1.0861715091817472,-0.3553285002153692,400.0
40,p6-D5,1.0,D,YPD+AA,YPD+AA-D,YPD+AA-D-1.0,0.045942851150413334,0.021245562348730884,0.154158372862141,-0.000733638933990954,0.037992641682561806,1.38943562569947,0.13482702586650103,400.0
