,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-400,37-400,AA-400,RT-400,NaCl-400,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.018789926295338332,0.014687188832986378,0.0035233868764750404,0.03420398363864188,0.03940107471481335,-1.5520803219659136,-0.9144526510485227,400.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.01953041871419422,0.008536147255589334,0.009077774162839315,0.015903192131821918,0.0416877582352214,-1.2809364555886917,-0.6950566365828412,400.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.03295305688360112,0.01997816015530856,0.004758654730828109,0.060602781627439525,0.07195497590429906,-0.5744593456401652,-1.799731232133767,400.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.011861436755138007,0.01829337400176824,0.0017975474427497746,0.02866846741274441,0.035546423650600525,-1.8484229304275925,-0.9360287448459188,400.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.00966756392603008,0.007492705381877397,0.06525771397106621,-0.0039976508040808845,0.023836612692468773,-1.4210403407787149,0.19290143924174535,400.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.008419948837658058,0.008816325538628189,0.0029620943942057385,0.03022062382800348,0.02530648033847232,-2.273825130409449,-0.5059004315411786,400.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.013504145816164458,0.009925657160104906,-0.0009136467817467024,0.024329236029403026,0.0443178819736925,-1.6524535813500114,-0.9324985972578544,400.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.013273206658515236,0.01568192287634509,0.0264434249924731,0.023057555676259448,0.0584200060948534,-1.1430884639561067,-1.168223569018205,400.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.027686968661575773,0.007492330165307232,0.008281721618258367,0.04379175491426205,0.05874032024084237,-0.9356244956913115,-1.1422319833355108,400.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.019552686184164503,0.007871545324913794,0.00538642399060208,0.004235392483307799,0.03587661132943594,-1.2883658135677747,-0.5244222893942956,400.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.031205284376369095,0.01005062761980323,0.0005688834218697947,0.0317518271119844,0.05884309776825596,-0.6794868907667095,-1.1880717184782874,400.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.016185308308825745,0.009674453677597106,0.06075674151030859,0.008916900087602429,0.029133182541145174,-1.1975356883517365,-0.033724194779893704,400.0
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.024334640410254748,0.01765337649373121,-0.015175397975931154,0.027793725766188285,0.04292133946472453,-1.2835053551740232,-1.144354528314646,400.0
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.018471936733658816,0.0019884891443917373,0.006163266021191802,0.029314350311424868,0.047812148220529226,-1.4386172106948991,-0.7708731176954962,400.0
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0184940901889432,0.004673495358946007,0.007124562558815666,0.012167811038122141,0.04880784253538478,-1.1980156961921706,-0.7693173737395561,400.0
