,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-400,37-400,AA-400,RT-400,NaCl-400,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.01867199948861761,0.013566509493287249,0.002021309654173397,0.03711030808711056,0.0361943754937263,-1.6762340308627965,-0.8278901442888967,400.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.014942185819466653,0.009401895307018892,0.008185972134009423,0.023360402471012752,0.04167744696090876,-1.5247613286264547,-0.8485694186395207,400.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.034964764945345186,0.020554222834682355,0.002893826320263346,0.05937763926573776,0.07573041484400603,-0.4120162209245152,-1.6964722593027428,400.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.014210339111227006,0.01839033244913463,0.0135801929533647,0.024048877966415187,0.03180011813235986,-1.6530055441157447,-0.7801632830286844,400.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.005088910758144898,0.01168900087556031,0.05467440118228211,0.009869210548060869,0.03339450579695802,-1.5961871706014488,-0.41977573776547594,400.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.008419948837658058,0.007020635132486323,0.004311590947379125,0.022609267158317344,0.027732874278212645,-2.122520041172797,-0.5841367580285999,400.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.01446301883074918,0.00751611142496485,-0.0009136467817467027,0.014732288057060457,0.0457202589617659,-1.4177831164672043,-0.9807626011939337,400.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.036035880118487455,0.012705901700603746,0.03090887990840105,0.018978584925553918,0.0581050494916812,-0.07345574917516473,-0.8689112344762463,400.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02237225063920688,0.018332747711110813,0.003124492152008848,0.038645587081982916,0.04955405026041232,-1.2135993207758675,-1.1850374396222156,400.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.024093042840565782,0.007871545324913794,0.004865411744997761,0.03211100606736566,0.019541753118362416,-1.7675902852822385,-0.2418586858000352,400.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0131531189675424,0.01053372119222992,-0.002234925490960969,0.02472743479263092,0.04931596737179636,-1.5142567329511007,-1.1550886831658564,400.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.018740823543934,0.012327246040205755,0.06965930511077008,0.002665133032768039,0.026637595916032528,-0.9733898219312062,-0.0018827101536972265,400.0
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.01644748596621139,0.019888729699214517,-0.013248188088834972,0.034662293791398006,0.0516654142318936,-1.450453755347678,-1.4697909235588522,400.0
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.019488496474258054,0.0019884891443917373,0.007754617156976594,0.01797255764598662,0.03234423176808671,-1.5306136754910973,-0.4292580245373397,400.0
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02026176764236984,0.005796597230917346,0.017572826296996344,0.0279688165313152,0.052138100997484414,-1.122286466981746,-0.871631561057763,400.0
15,p8-G1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02370312340951307,0.011204622227519471,0.00015412607568425062,0.021730494222723697,0.042732151442681617,-1.1547756192328187,-0.8835722722938689,400.0
16,p8-G3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.038293753497951236,0.0236856780846862,0.02277868722799713,0.10912872783606688,0.0441309593775905,-1.462356672803123,-0.8493246431178135,400.0
