,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-400,37-400,AA-400,RT-400,NaCl-400,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.009848112978835562,0.012899728564975987,-0.0026755211829553763,0.031085974043481027,0.034731050246923696,-2.0546145877866717,-0.949640264358138,400.0
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.021494982281554567,0.008536147255589334,0.0128950247579614,0.018647060300654827,0.04299580751554299,-1.1737289929558103,-0.7626222454978253,400.0
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.031041985315352464,0.01808972878548736,0.004892968549250761,0.06198430735287332,0.06116215617933511,-0.892057765581158,-1.7188074389542458,400.0
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.012964177664040505,0.01839033244913463,0.007222269034316348,0.02612343168342859,0.03170201755039636,-1.7940778578512775,-0.877930408109441,400.0
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.007599845376089213,0.007647349220009421,0.06525771397106621,0.016462730104850762,0.019657547001739703,-1.8384546884530846,0.1252033652371046,400.0
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.009603982993878794,0.007397458952830684,0.005881818833227293,0.02492251761081448,0.024592910545272087,-2.1717793872301807,-0.4882129642462336,400.0
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.005216954174338189,0.0015773777991788028,-0.0009136467817467024,0.02203545154286164,0.044956629559092236,-2.0590530561368032,-0.8633720563774793,400.0
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.02812423011248932,0.014778599272076668,0.02681244377801272,0.02229990132102739,0.07849764099759737,-0.11519298950696294,-1.582017294705026,400.0
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.025029609650391325,0.007800493333182734,0.007166157169287167,0.041972870665518316,0.05874032024084237,-1.0482799788761237,-1.2958818424545766,400.0
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.024093042840565782,0.00809684476898307,0.004865411744997761,0.022819134872679704,0.055213844563501424,-0.9426647611109824,-1.1043698297353954,400.0
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.024590403277750063,0.011895074447201998,0.010484363341791592,0.0038767411876974734,0.060091448521937985,-0.5338035077976552,-1.1131280447382597,400.0
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.020757741264343727,0.013225121827589949,0.04417629032623095,0.008566000517697034,0.023005265953506118,-1.195144098563055,-0.11194394458730898,400.0
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.021052947961105045,0.01980491957901775,-0.013665441550305716,0.027793725766188285,0.0516852182926565,-1.219292496803664,-1.4869732075809732,400.0
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.015674363828513192,0.005461740059577936,0.010024925246569071,0.01809222000928179,0.047812148220529226,-1.3850093374642225,-0.8480671809903608,400.0
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.019734952282699475,0.008639837363680698,0.007350847356376352,0.020791684185808203,0.03310760110681223,-1.4961875849380275,-0.6121322867067548,400.0
15,p8-G1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.028343863157896457,0.005495145183730809,0.0008344652689665129,0.02575984424877934,0.06065207295637628,-0.7412365646565884,-1.1973825509456337,400.0
16,p8-G3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.03721215450519031,0.02376405917530358,0.023344155984151398,0.10439947888256693,0.06150370922114187,-0.9301684101632317,-1.9965047388806487,400.0
