,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,30-200,37-200,AA-200,RT-200,NaCl-200,30-400,37-400,AA-400,RT-400,NaCl-400,30-600,37-600,AA-600,RT-600,NaCl-600,30-800,37-800,AA-800,RT-800,NaCl-800,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.00607308911494934,0.003291760865529993,-0.011981184993060556,0.016962238856933202,0.0011354126327955336,0.003448644762608627,0.002582890634538191,-0.0005257761985475518,0.014001472892927606,0.018977559883304285,0.01884888969869869,0.01424325268632259,-0.001584744736758014,0.03191839772894428,0.03998129353759787,0.021079096728707305,0.017465812173830284,-0.015758319890588318,0.0540214015296811,0.04346353663769787,0.01715273747115037,0.02615705090357846,-0.022788512123586964,0.04985721067971421,0.045855682412161015,0.02319983693390984,0.03160071579834997,-0.01887048344833526,0.038785716021885616,0.058064428729907726,-5.095976921951114,-0.8984964052400943,all
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.003131982825671568,0.002513701015090389,0.003364359601436209,0.005135063476838126,0.003681685560915452,0.007623370399254771,0.0067465389656760685,0.0003625748318631145,0.012095423787422113,0.018761766608393942,0.018983289532965204,0.009757677862652324,0.005411943320919082,0.015903192131821918,0.04167744696090875,0.030876715321711726,0.01975425904900877,0.02409030328222941,0.024147778868445484,0.05909914834828184,0.022416868874531974,0.020053787140342803,0.03338835771853963,0.025341096792507616,0.039783903901856085,0.02366271154722113,0.032736529476999864,0.0427397827764541,0.030099410690416856,0.047027937343681575,-3.4951186335772944,-0.6110448545924135,all
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0016292052954150346,-0.0008842372043909957,-0.006422933157076489,0.009441292673625774,0.00934682159176842,0.01606607610593428,0.005333159469219161,0.009297876230696287,0.025829202953460032,0.05248732746307167,0.028787849102850833,0.019626499137465163,0.006187901753979201,0.059119521378297624,0.0602620411704351,0.030170213890498294,0.025763129931782158,-0.0037150727873926314,0.08100429982315879,0.06012916797761071,0.019866737924378985,0.03105736574258992,-0.013043173631907646,0.09032297134753417,0.06640531551853365,0.027612839675292968,0.03444396904712707,-0.0054680654242602175,0.10200062833182952,0.07033523708614836,-4.455511981883421,-3.2755247131302414,all
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0012447530601837626,0.0033593493854571664,-0.017524183701056097,-0.011386057851811902,-0.0012330661013110161,0.003932986994687373,0.010324001376646191,-0.005981507444246819,0.010600287143438296,0.011497059128596806,0.014254031072883538,0.018487290896501026,0.014587813850030216,0.02643005867984649,0.029551003510565426,0.01597171632175923,0.021790429260756836,0.019532983045759938,0.0284596198086495,0.03265362810229543,0.023315954344761396,0.02918699795584625,0.016691068576997814,0.07675466095219276,0.0515897330707958,0.03200016066640818,0.03764586895446224,0.023260273804921502,0.10949126536783343,0.046968615561464366,-4.566452610688859,-0.9610837901787528,all
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0033270901628441297,-0.0024563198535199325,-0.012240327701560827,0.007394874366211012,0.0012621431032194185,0.005809492169516458,0.004230433322206678,0.012886947318802938,0.010147914242991088,0.026537917961596103,0.002577976140200584,0.008565283997473574,0.08115803271571066,0.009869210548060869,0.016258331936028027,0.01802534418580913,0.01177305992992059,0.10114613701325696,0.03293279091493356,0.04135260608869848,0.020478947323440008,0.02276208673882885,0.07611816950187276,0.06342389973269734,0.05460485849683682,0.03034440274045786,0.029780425759584225,0.025019625550653974,0.046742391223033385,0.058695102202982234,-3.413903221397727,-0.15435958684378695,all
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.00012351746068111605,0.001463707814733797,-0.01615810248898961,0.0022999740478063524,0.004550690388158473,0.004262548439419131,0.0015347955272629224,0.0019161714461558637,0.01642712457563571,0.01860221408206821,0.009025175415560315,0.008816325538628189,0.003009988901646162,0.01846068733896448,0.021859513663108482,0.012715078313781282,0.013577663171669184,0.007766528312255786,0.014948822040457202,0.04218350469988792,0.010992997210928229,0.02918634097531476,0.0184002475290592,0.031042711654441925,0.03078438916890549,0.021790745823850183,0.031193271277642255,0.0339580893445566,0.06304892544743773,0.027103148050951768,-4.996535099374705,0.45530847184048345,all
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.017075808090665136,0.012249772232860816,0.007656230159043714,0.02716849328290362,0.008893719580599906,-3.3608514391914115e-05,0.002790806136544804,0.015471445268014512,0.014396415003659232,0.023956016864157558,0.01446301883074918,0.0030132056578945745,0.0017171429995646306,0.033926184001745595,0.04388621670715613,0.023144180692820367,0.013253996065204677,0.005945422690991771,0.03454629104070706,0.0634331716739562,0.03740095286055879,0.029870116340253088,0.018281028892301116,0.09251043402647206,0.08976142402795556,0.046169413792621135,0.04481096434428283,0.032689103826927066,0.11187781424144178,0.1070183861352053,-3.9362618246795016,-3.224693362922857,all
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0011344926594005274,0.005821358244114849,-0.0013328295625060168,0.0168230281381615,0.008720350787186531,0.0175348690987351,0.0035573563339804095,-0.006686172399029872,0.014003428731605542,0.03335429264432475,0.036035880118487455,0.01195316569985716,0.03500531603878938,0.026241211070053592,0.0719261872534124,0.03849561548962736,0.030934537931104282,0.09944933050507634,0.0019378878735819907,0.06633919273583716,0.031366786343903025,0.0290575378835807,0.1072138837716982,0.023189543097811426,0.05995171676268887,0.030557182650496114,0.03552464033061862,0.10572278083546753,0.01620254575395936,0.06352405887558482,-1.5143794287301604,-1.8736920002665391,all
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.00577294636142703,-0.00046814845496119815,-0.004028257526481633,0.009291505581550164,0.0008579886742489332,0.017214728837326797,-0.002229201015346627,0.0009663280946075047,-0.020002987529797338,0.043146172622154366,0.009011200707647752,0.010452087890924687,0.00925708847436074,0.04268266038641691,0.05491961271299465,0.029665944228932768,0.017394931779473714,0.018598577168378514,0.07083008530346224,0.07008277554754913,0.020027117518974524,0.030632925387062075,0.010005125344377686,0.08611107794371142,0.08183995857432089,0.05832792641891538,0.053963902719513734,0.04575144531795157,0.09559920710717493,0.12366243819960672,-3.344118624882084,-3.487514213194119,all
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.004282675609654318,0.00020946031099328623,-0.005826249579965826,-5.071106452692823e-05,0.019175201473293737,0.008864568371198644,0.006072818767913518,0.002427345671600045,0.028901551654819262,0.012038510282395365,0.017400954496000064,0.004549441670325185,0.004865411744997761,0.015150338732696856,0.04752547031126965,0.02848073722093012,0.022951369445361216,0.02688896890289787,-0.02112830629356414,0.06053716694481145,0.04295586338460882,0.029089340078331482,0.02118128097549281,0.02016006697835294,0.07128254982443866,0.05160407962055714,0.034906760554575145,0.021182917783415325,0.03785181237040648,0.08482398726435272,-2.360611118080544,-1.9502102541744593,all
