,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,30-200,37-200,AA-200,RT-200,NaCl-200,30-400,37-400,AA-400,RT-400,NaCl-400,30-600,37-600,AA-600,RT-600,NaCl-600,30-800,37-800,AA-800,RT-800,NaCl-800,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.009061984425981473,0.003291760865529993,-0.010820535922813821,0.020776350872412586,0.005887511419485428,0.004346240896640691,-0.0006205205695052352,0.00048353862546350487,0.013594908475436478,0.018669932837362686,0.01732690059622554,0.012222985371940649,0.003484599014592563,0.032724345429942715,0.04727779840379004,0.020575306529622084,0.017839553592957327,-0.007501095627917442,0.04335007512428762,0.043538201539478114,0.02489810094813348,0.03051841807166243,-0.020543307264118803,0.048579141970031235,0.04886424928397717,0.027170346600459888,0.030156245444351644,-0.026469040575419232,0.04328282707064973,0.05966596970599159,-4.732561922045663,-1.0366508248232527,all
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.001204016376487377,0.00023153907770894072,0.0033643596014362102,0.00583763302531745,0.003458767341694161,0.00936736986042188,0.004762154135280876,-0.0001810279455773976,0.019523937364896243,0.028637288375012993,0.01898328953296521,0.007845836416069623,0.017528367505312448,0.014464027302758937,0.05113592639981532,0.028730272035309583,0.019602444070335092,0.023197597541724763,0.027900998029865582,0.042981887070960775,0.01932542545063016,0.026189378662258532,0.035547381220602636,0.03802451487571086,0.03952663820683565,0.026977640635150908,0.02630845554372137,0.042836832035863984,0.034548325266515835,0.05406582004328285,-3.501146068855638,-0.68117496434751,all
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.004970326015128769,0.0008498090944571201,0.0010324849333244528,0.02874662066203773,0.010643503005970958,0.022528209008499167,0.0051446710732672325,0.007996537654119529,0.022398183325977598,0.04808510410483576,0.03281126522633898,0.02412370455216184,0.006757796959815525,0.0589631380145656,0.06655856604181709,0.031132096341505013,0.027460786368150542,-0.011981485749863342,0.08605755851038074,0.0658875442789828,0.02237274641314441,0.032912343140148896,-0.011710925505084556,0.09032297134753417,0.06280162618597017,0.02761283967529297,0.03471970321712508,-0.004680412301293722,0.09903142322843553,0.07101859301663375,-4.135024338680278,-3.8504900063845056,all
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0011408161728020307,0.0030093181519362288,-0.0009127341366809039,-0.0009548635782844723,-0.0012330661013110161,0.012717238201879096,0.008206024826856504,0.0019294916296674703,0.01364204715885775,0.014920896183729684,0.015400463943442563,0.020303747615859128,0.006911767140103086,0.029775848992089793,0.03010672607198664,0.015675014751189688,0.028233390364781005,0.01868132444394669,0.03144357148560721,0.03582142852422408,0.022942719085072703,0.027303194033813587,0.015833715028648266,0.08233190480831343,0.04619433567100557,0.031022270122234814,0.033807148927047656,0.027845136942017363,0.10949126536783343,0.044875967081932894,-4.439860946161985,-1.0835578677643445,all
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0010593369112955082,-2.4707479230888594e-05,-0.016962433189666448,0.007995164749696642,0.0004082579448582358,0.0051673464548262354,0.003479177232274427,0.008246776794873905,-0.004168923461639171,0.024245791092137342,0.006441251472101616,0.007413127196708784,0.06657148412075928,0.002935779871989993,0.022336965446784783,0.022722122368750437,0.01411075740409736,0.10114613701325696,0.036290957653432605,0.04444449328035036,0.02215956774028394,0.02275520108809681,0.09337216997078462,0.048853208757460055,0.05243677453482961,0.028094291273227257,0.028798780488563488,0.028971396311084783,0.05159593462833025,0.0558944474865173,-3.396834601848082,-0.23539704153875424,all
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.00012122514248581046,-0.001169186085016046,-0.0086103304976532,0.010654975168718212,0.0031519469881417864,0.00430731115999836,0.002221198670025441,-0.002699614238968469,0.034673052544611005,0.017525368638129302,0.012241154340971916,0.005395257038867475,0.007183420878960256,0.024265859554693514,0.022166516605531768,0.015618424599448063,0.007382142796070595,0.007611568340354903,0.009847851085070618,0.0434241583124829,0.01302822466091325,0.031295210905178554,0.018024043587553374,0.03501751573940956,0.03080708047048705,0.013967309839230762,0.031216599497092764,0.035509088988744275,0.06021895664432241,0.027688722723292317,-4.844012620547613,0.2971574374576927,all
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.015029399598089119,0.012249772232860816,0.003909980862678218,0.00568753994878255,0.0054104051813448325,-0.005736632716981433,0.002790806136544805,0.00017712523931328117,-0.00629924401963913,0.01631175757151791,0.013504145816164458,0.006080283566249078,7.06686294926263e-05,0.026623020515944413,0.04523490310099738,0.02400271965107525,0.01562830181202092,0.005979155260802862,0.028416173046039488,0.06915624358968023,0.03740095286055879,0.025411066177741026,0.02110931144667493,0.07568108038337626,0.08602599332278865,0.04677552885597084,0.041328178540912384,0.030228516740971545,0.11345311526598825,0.1021506809366091,-3.736418524485776,-3.201837905497711,all
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0011344926594005276,0.005187706853915375,-0.0022780649452620602,-0.0038363687707399156,0.006284656318422553,0.01987229971294966,0.006622293586166804,-0.002197725035363052,0.014387457313042484,0.03485039571203944,0.033983376751646865,0.009069899739499232,0.030746441194692713,0.014279620821295656,0.0720836655549985,0.03642950398924358,0.019722986858950704,0.09944933050507634,0.028697617584499988,0.06327128876991824,0.034677100352629456,0.02742225221538837,0.1016158993473464,0.017731960531057446,0.0640280033082711,0.031450009813198836,0.039928909173142416,0.10263655466117788,0.028797467683111224,0.06066210146059753,-1.2707211425422742,-1.868214988661535,all
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.00607834110653771,0.001771890920265445,-0.01860591173457635,0.01744533327264804,0.006921672396515638,0.0045002919709359645,0.0014146672627596885,-0.012672354295313793,0.010690537982931571,0.04850346490508775,0.029852873023516382,0.010452087890924687,0.00925708847436074,0.04245313241753428,0.05874032024084237,0.029665944228932768,0.014642925451335984,0.01716404110729973,0.06250141083607239,0.0585624703739603,0.030604692558879664,0.030632925387062082,0.007004454542008662,0.09560918962310426,0.07893237615860657,0.060664170048219626,0.053965281994145714,0.042035365449402624,0.0873191102258894,0.12276043909417104,-3.2273305771076006,-4.1435572130287035,all
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.010302446291350487,0.0033162006870400985,-0.00932222386093126,0.0012589108606065641,0.009362735342137413,0.007820621176766773,-0.004286700273051075,-0.0071312756289797765,0.013090532428790956,0.012038510282395365,0.015093051705616062,0.005089292187867279,0.005103725534445071,0.005355380163633938,0.0388789863524279,0.027988374061113264,0.024453386152038945,0.029387863017909695,-0.0013966492807087868,0.06668893330469045,0.03076619326684254,0.029089340078331482,0.021908686816454283,0.0259709133643692,0.07617786975306381,0.043847170372864674,0.03732673750391462,0.02818967382834195,0.025317705718873932,0.08119905239796722,-2.6370359626350743,-1.2619470566845283,all
