,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,30-200,37-200,AA-200,RT-200,NaCl-200,30-400,37-400,AA-400,RT-400,NaCl-400,30-600,37-600,AA-600,RT-600,NaCl-600,30-800,37-800,AA-800,RT-800,NaCl-800,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.003823787746871947,-5.6369162939931846e-05,0.00041298254852067414,0.018899697076373418,0.002593367546637409,0.0014809926092474086,0.0030492956311339147,-0.0003752045066355065,0.014001472892927604,0.019992649487607667,0.01713476628110936,0.013331949030284526,0.002471398292160157,0.032321371579443495,0.03531126906970822,0.020330530713353903,0.01525910549535033,-0.008789138528932278,0.05428714699992658,0.047258570352447286,0.021057338143849243,0.026107475550383355,-0.02309195961340349,0.06034765794762269,0.04476232297174455,0.029766841924481757,0.025985253702546243,-0.02113074253501154,0.0442277133483391,0.05747956056513581,-4.964079177890766,-0.9662451940187944,all
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0022398083417498747,-0.0013953725374652726,0.005551843627835531,0.004905463448915184,0.002312229635997709,0.005433441793585046,0.005078812216224417,-0.0001810279455773975,0.0179109672863821,0.018555432144227724,0.017384768040009182,0.005917648829553512,0.0073698799817804575,0.012494553301233923,0.04233662723822587,0.028756532952487576,0.020804190621341114,0.022485368033260768,0.024147778868445484,0.05386396203167044,0.021274394796693158,0.026189378662258532,0.03338835771853963,0.026431670560540743,0.04196181855801595,0.03148316294392558,0.019708895466424462,0.04409817589147207,0.044851747452650685,0.047027937343681575,-3.560126970240241,-0.42175133147101235,all
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0044951793514071345,-0.00046957876557210686,-0.0020160445617793204,0.0265356223001271,0.015388957768848369,0.011324184145204738,0.006048877739842954,0.009721234027481443,0.022257862030338724,0.05465987366283368,0.031041985315352464,0.02143480884143645,0.007482834958707641,0.06255519196777751,0.062422699145172615,0.0290362211398055,0.025763129931782158,-0.015453131955149354,0.08605755851038074,0.0571401971040381,0.021412305373414528,0.03208111271293348,-0.01576666849061185,0.09372763263575787,0.06856855700952827,0.026795978451765515,0.03173823741249239,-0.005514777562873909,0.0958530389478934,0.07215733537051694,-4.772108841263351,-3.417159892792851,all
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0034804139306820092,-0.0008570102654354953,-0.01400184761880255,0.00022921706740456791,0.003483297137104418,0.007305120277543768,0.005619709806841948,-0.010342494155581135,0.01360881542432373,0.00817231818667043,0.009425150475735949,0.02040070606322552,0.006214648137650831,0.029775848992089793,0.026818042533203683,0.014954950376290469,0.021498046372112133,0.011017088306066349,0.032448692457581765,0.03116846046530222,0.02477836782096762,0.02700412629462874,0.016090806931705587,0.06626170454991515,0.0417845091616783,0.033939273800092234,0.03256601868678633,0.02014406586552086,0.12726975051821718,0.05577997728194098,-4.7606735594192795,-0.8899255842064286,all
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0025197605307397714,0.0003888932737962839,-0.003318756835080764,0.012032222670418985,0.005941352727936257,0.004837791291522407,0.004383802835778593,0.016883440739072112,0.011537268089244226,0.03068179731260405,0.0071566293080857655,0.009248996751637092,0.0619676754797578,0.00952929942877989,0.01815789975605572,0.019600273704039998,0.01258238722434175,0.11619232643324318,0.04028218659711665,0.044820765513975326,0.020271974960986826,0.0230565991540642,0.07281622501715926,0.058087959668094075,0.04462562186244182,0.029589421267705057,0.025140593439319316,0.03401996156369408,0.0482436321764216,0.05640448141607336,-3.4369376988106417,-0.13765777147199304,all
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0009610042431787564,0.001463707814733797,-0.010846818862653457,-0.0062683683276227855,0.0031519469881417864,0.004262548439419131,0.0014706238585875887,0.0052842862577083495,0.028025832773885644,0.02211424013078335,0.009603982993878794,0.008439501718283827,0.00031099579529938684,0.020199174592543556,0.021859513663108482,0.013923978662030214,0.017701959724706003,0.009132742990042284,0.005028533914976674,0.057755529160269374,0.009121333518291044,0.02820209512389508,0.018731268380546284,0.02997484718097529,0.024981771195753042,0.01854665005589873,0.033112946192792606,0.032732477200995,0.07001044032989995,0.024479997849736097,-4.800021258235754,0.3906155394911024,all
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0025061828164308435,0.006669208189293402,-0.004952473017217629,0.0195710901714577,0.004719617701163231,-0.008215634831151794,0.005338913098087567,0.0059810952706655564,-0.003561075997091537,0.01606897442816804,0.008210248034169802,0.004644455707533307,-0.0001952707199341596,0.024180694268635297,0.045067284271138,0.0166797720911096,0.01467023804158856,0.0016552494634889114,0.027464670810713816,0.0721137878816655,0.03879016653651415,0.03113667771154409,0.018016398323464383,0.08354254682859373,0.08901923997511857,0.0499476981738834,0.04041012557139581,0.03553971235714218,0.11685371065225278,0.09801314414977827,-4.000951815479163,-2.892158486558777,all
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0015382049842111874,0.004180921044618452,0.00018053487396823,-0.010932475344354306,0.0024415668574301933,0.02042955895783758,0.005806258914669676,-0.0007303329883616761,0.007661836942376326,0.031282501832417424,0.04083703953913005,0.0097298805248624,0.03053986112286143,0.010200650070590128,0.06483398153745228,0.036740058391276656,0.02219508889426968,0.09951536660863394,0.006672490018996294,0.06972508282247533,0.030084839344431326,0.026747472486511898,0.10093783588271413,0.028161197811229912,0.061233689245052125,0.034383536849643764,0.03923578098016362,0.10830320192951386,0.029269735286840574,0.06352405887558482,-0.9487118908703802,-1.587481069439288,all
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.00115176125045764,0.0014211516333845426,0.005505721577794442,0.025826412853734087,0.006921672396515638,0.0023532566387605212,-0.0008964338833272526,0.009305630580279656,0.010690537982931571,0.04368406936696657,0.03062718243520058,0.006831137684876948,0.006991047814955046,0.04268266038641691,0.0625610277686901,0.03896808764914527,0.015669231096363916,0.01859857716837851,0.06519401374312156,0.06502439759204506,0.03060807787001878,0.0241879580829898,0.013228740651544538,0.0840823553521592,0.07818651951751943,0.06189951626362486,0.04316602471907106,0.04575144531795157,0.08501233765671418,0.11574572198737065,-2.9604029240844127,-3.6933835219283297,all
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0063042271321338324,-0.0018440028413735988,-0.0033192408193687298,-0.003971420362407337,0.013086734980239843,0.003323516813832439,0.006291276805831018,-0.0012246433725476287,0.005946969525376825,0.01189190966978087,0.02178514005018178,0.0063454561270050135,0.0043443994993934395,0.013024176303616786,0.030168479442005132,0.030592208686300113,0.02711567774301543,0.03074980887602244,0.003934542774422581,0.0659954385032002,0.02582491097944266,0.031812520676606136,0.014853722310782726,0.028358943619043144,0.0772353579472884,0.05056015605003252,0.03724660262968417,0.022796011301875196,0.022420252129300718,0.07635838008012526,-2.6161213129981484,-1.7981257124033219,all
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0009623771512792037,2.121721009621947e-05,0.006519891233434905,0.01961489501384361,0.007818828930984257,0.007578715246136568,0.0051466656857959365,-0.007873429759448235,0.0066809563535436935,0.03122675229641595,0.019768000066161428,0.01155416640350198,-0.0002637282149108235,0.02472743479263092,0.056730460330241615,0.026866427911883973,0.02325811751507193,0.017686146130991606,0.03225144512363736,0.056507445486472435,0.026742079869424926,0.03399183503263512,0.014243628104070831,0.05251191316796125,0.055986049929211607,0.02094663626684355,0.029511218498810436,0.023493040655244792,0.03727820519959752,0.05578257284477954,-4.071815702693126,-1.5982536773394773,all
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.003826135093862261,0.0031312937474236363,-0.0016646738101767913,-0.000717257091871348,0.011006844912927406,0.0035304699343796093,-0.0003721822669598917,0.012509365953639794,0.0010497859379437141,0.014915307562805319,0.02209298117855293,0.012327246040205752,0.04395426805556992,0.00596646634513793,0.029133182541145174,0.010988608187477893,0.02191123780677945,0.020186185568561096,-0.032351356745335826,0.024342049616623555,0.018116382238929817,0.02489036180879867,0.03879290307282577,-0.06318930430577321,0.034219810448035945,0.024585414292499327,0.02550667436584351,0.0208440664586002,-0.02935881292850085,0.0489342044212038,-3.0449423586194713,1.3140930461299445,all
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.006773645101906606,0.00915656802533622,0.0076886009795549045,-0.0010730215271668783,0.01899759395971838,0.004096013397680748,-0.0009704696301133356,-0.0004339591229846783,0.010683538298924627,0.03655164264590045,0.019282714785843067,0.02071134791673815,-0.011535850463082654,0.029953279751177942,0.04292133946472453,0.023675320856786163,0.02408811755538116,-0.024883473848800592,0.05028915226605552,0.047403091955614485,0.03116034226710484,0.024731671372584342,-0.019512815836480662,0.05039048331218938,0.04944468736803288,0.031341858879309584,0.03268106304326999,0.0006534808549504003,0.107117728058351,0.04966313508118738,-4.8375413003429255,-1.5214515118649647,all
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0005441472470519514,0.004856236230493272,-0.010571156400956584,-0.0005813858075061438,0.004567650795746358,0.006982459469580486,0.005299274191413022,0.0015722292062436234,-0.0036559731554436695,0.024209351287817624,0.02060322280828036,0.007618082907509759,0.007869616083936857,0.015220079847974625,0.04112913853442514,0.027512492852734324,0.022824830801267727,0.008924455357203022,0.030920905090056662,0.04966113886203497,0.01663435411455701,0.02884418079346828,0.02880819114794228,0.03280356605927926,0.035163182848799324,0.009731345147649131,0.028027963188307033,0.01953596436095061,0.04769684699487195,0.04143225456448845,-4.27793165773837,-0.29095146373351755,all
14,p8-E1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,8.278571852203239e-05,-0.00019768934774588281,0.004869860095293604,-0.0030734251839864488,0.0048086775901296395,0.012430839169107687,0.0036237413791242014,0.0005093174741161503,-0.001570504943648918,0.006662511117151165,0.021502629736126117,0.008661870751285435,0.01340814158397583,0.024168961774195745,0.04254449884646702,0.02774286716537853,0.019920208228083058,0.02919844812484444,0.025802929043805,0.04808634973298638,0.023571310007580525,0.023142068606177305,0.02642417972307989,-0.0018277743919132762,0.03927436604226865,0.030655999696508805,0.026173432051332542,0.02623257013346348,-0.0005475377122407548,0.062315567305289164,-2.9901936328558336,-0.17741164501849774,all
15,p8-G1,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.003234209153585172,0.005207943740507547,0.0010639702015466208,-0.009497309531516795,0.001833912445658981,0.0181835799567929,0.012849746510961196,0.0052285025912192475,0.007954016086114677,0.02151248452191736,0.02925527783078096,0.011204622227519471,0.0010075056841125076,0.02423045524753117,0.05996196152816473,0.028638148976325405,0.01535888944479592,0.0021219537126730705,0.026492740900824444,0.054006523244711335,0.03617888939458301,0.010029102432474016,0.021155317224155687,0.03555045619005881,0.06802875662712038,0.038793228765177296,0.02972156001000965,0.0383785495016983,0.051508072846169775,0.0660444018746898,-2.5918401467559504,-1.6101890860990307,all
16,p8-G3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.005057706052855571,0.007554996029238703,-0.003384101900339437,0.02560770898313107,0.004512527860457216,0.01599359526182781,0.01165314343682724,0.012681035287478857,0.10163985120962922,0.04014419709796704,0.0323741719283102,0.0237692049880968,0.02277868722799713,0.11727058983558042,0.07842640548743676,0.041282549986670025,0.034090014190225844,0.02409143326200016,0.12114868864870425,0.06482867350359278,0.043022992115010365,0.035375866881540874,0.0077645094156414685,0.105364413519801,0.07452821882976313,0.04229209653464384,0.04053108280427463,-0.008788679072321805,0.0938050603514432,0.06871349733312784,-3.839003281650964,-5.083651133170275,all
17,p8-B2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.00543344506015866,0.0022138665022596307,-0.01758324209331985,0.002217644189850969,0.004669646480846164,0.035987452985842806,0.013903433058040605,0.014164466648436827,0.01637746265493465,0.05908262359805585,0.04188832175251185,0.018831462969722587,0.07423712730314201,0.03045609156864075,0.06072492025679814,0.038680537716545504,0.02005679942530689,0.10022350059679758,0.022710102112851245,0.06094856890308373,0.04893715691625804,0.037459775149616965,0.10022247417139038,0.03206474328558534,0.07756793898087858,0.07346444541761829,0.07170217190843435,0.13613074528135352,0.05646922493198984,0.09567542671253852,0.3815041598128579,-3.8587422141218637,all
