YPD37,YPD37H,YPDAA,YPD
0.34175084175084236,0.7313131313131307,0.2816603535353537,0.33083157152924625
0.38199855699855645,0.5111111111111108,0.2272727272727284,0.29175475687103614
0.2829365079365074,0.4194191919191915,0.22516835016835035,0.24981207423068064
0.24878547378547466,0.4868686868686867,0.23947811447811462,0.36880432229269333
0.20634920634920606,0.3520202020202019,0.2568287037037029,0.3241719520789288
0.1647426647426653,0.3136363636363635,0.2277882996632994,0.2976274371623213
