YPD37,YPD37H,YPDAA,YPD
0.3526161616161614,0.6673989898989898,0.287317620650954,0.289236111111111
0.2942323232323232,0.57800505050505,0.26027871305649164,0.3082912457912452
0.2376666666666667,0.7042171717171712,0.21378600823045346,0.3289141414141423
0.20585858585858396,0.4325505050505045,0.2285821174710061,0.3309027777777769
0.1734242424242436,0.3083080808080805,0.3051159745604193,0.2646148989898989
0.22976767676767462,0.31941919191919244,0.2506546950991386,0.29166666666666696
