YPD37,YPD37H,YPDAA,YPD
0.3963443963443958,0.9186868686868694,0.34542297979797953,0.30172656800563735
0.3394300144300151,0.48888888888888915,0.29356060606060463,0.30243128964059185
0.2539682539682544,0.4855808080808084,0.2539983164983166,0.2176297862344354
0.2297859547859531,0.4131313131313137,0.34385521885521886,0.35212591026544615
0.2115079365079362,0.27547979797979805,0.31712962962963065,0.32699083861874545
0.218590668590668,0.31386363636363646,0.24200336700336722,0.3558609349307016
