,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,30-200,37-200,AA-200,RT-200,NaCl-200,30-400,37-400,AA-400,RT-400,NaCl-400,30-600,37-600,AA-600,RT-600,NaCl-600,30-800,37-800,AA-800,RT-800,NaCl-800,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0036202428299568976,-0.0004937208074994508,-0.005744007359244555,0.006602068480027168,0.004915084001277432,0.00027276749905878305,0.002720274297657369,-0.0016781363918548606,0.01780713825790676,0.018669932837362686,0.020193988591090763,0.013122573346623465,0.0008917453460935578,0.03151542387844507,0.039098187113579784,0.02201944406603173,0.017065689813158102,-0.002705423241515419,0.048801774184394894,0.0438844067213526,0.0236134052392259,0.02579859455771992,-0.020768056722804,0.047255036591340935,0.043441783814218135,0.026144157547034082,0.030156245444351644,-0.018297694014871715,0.04414221508152296,0.05747956056513581,-4.770868493273764,-1.2902550258401178,all
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.001908541493152625,-0.0017229976985688898,0.005530439878415475,0.00583763302531745,0.0027740393792352906,0.007400405827003463,0.007770425116790586,0.0007453538780827397,0.012095423787422113,0.02300072828620427,0.017384768040009182,0.010623425914081882,0.016636565476482557,0.010403036802285978,0.02539720919236409,0.03128061390709585,0.01870432747667643,0.025290928687838842,0.011928508112357477,0.05825146911403393,0.02360332301885132,0.023883781112301283,0.03338835771853963,0.028651240649212876,0.03710622295216463,0.02855438684496353,0.019245121659760948,0.043354142883062934,0.04040283287655171,0.056789660439020485,-3.436974200558041,-0.6660714321616793,all
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0016871316938904465,-0.00048611498632213654,-0.005064574056883093,0.0212532038735317,0.01064350300597096,0.022528209008499167,0.006187510331156989,0.00206710089081191,0.014633239185175213,0.05661749209391025,0.03138504995960545,0.02143480884143645,0.008187043982966616,0.062140690716605364,0.07177476192583031,0.028715593656136594,0.02884065108948682,-0.007848279268627986,0.08182433943036803,0.06020464871990441,0.025019167425442364,0.03655742704096087,-0.010378677378261465,0.0922699376691734,0.06500176290884327,0.035221004150438065,0.0305805146214919,-0.005221085096142616,0.09903142322843553,0.07069880669142108,-3.9264469507903317,-3.893023409821103,all
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.002456058066988861,0.0018470141558056125,-0.012320889056757626,-0.00775371188172272,0.0009352433243733312,0.0065190291329791095,0.005151371336617075,-0.005981507444246818,0.016650575439743187,0.013429661807805434,0.01788044218450115,0.018391044867128573,0.013372626142275195,0.02643005867984649,0.026262319971782477,0.012237924607253632,0.025031388540194776,0.022176036161026348,0.03194613197159449,0.02845497894159417,0.025037416598353804,0.02921552156165545,0.0191472444824756,0.037739081699709125,0.04117575018353264,0.028781660557653983,0.040806359208430856,0.026940738101917997,0.09714749756164803,0.05941700170695013,-4.472938455764129,-0.9864830788357191,all
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0010593369112955082,-0.000321737478347104,-0.0091391835271514,0.0027053769689132628,0.002047158752385622,0.0028856426183065595,0.005785064610145594,0.00864998722026169,-0.010459439095713455,0.020148007247726363,0.007678260334100792,0.009014774728336457,0.06295580965056546,0.009869210548060869,0.01815789975605572,0.020263577461821964,0.01209806722673414,0.08571294910320784,0.03293279091493356,0.039985463476787934,0.02164979927911343,0.02275520108809681,0.11392811492441003,0.04502408195600514,0.05074694836748797,0.029589421267705057,0.024969663514277984,0.02600461992019853,0.05006655226931992,0.0558944474865173,-3.5555425120779582,-0.14884024141851895,all
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.001205746846345683,0.0004588980166620998,-0.002944142860312281,0.004393837744939058,0.004550782600140839,0.003369264584038871,0.0053296879158048075,-0.0035043587932621014,0.022476696616573776,0.024160810750219808,0.012241154340971916,0.004730038093758693,0.0029620943942057385,0.010013935642677815,0.02387934075207185,0.01586218113179014,0.014467977293990929,0.009164373371305441,0.01358404431578164,0.04386774038840291,0.011315521391143276,0.02820209512389508,0.021046342557760854,0.03704389230394718,0.042652046377105284,0.009748489378760206,0.03166545630840428,0.039668005219245135,0.06120301756784941,0.023796198108052717,-5.022087658582017,-0.1117839773655859,all
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0081606436237856,0.007575087482782432,-0.015459544203101331,0.028419718740981027,0.008893719580599906,-0.004632676740335922,0.00024269917500204213,0.0059810952706655564,0.014391764806382976,0.028315111657518474,0.0008819294069282559,0.00836906578910226,-0.0009136467817467024,0.016877530782834115,0.0444143095805101,0.020341245871092428,0.01356738273123228,0.003062818826115805,0.03313983738953452,0.06956033904317104,0.025820100443065392,0.03101551541809376,0.017282673790769518,0.1022263233586764,0.08490115824998076,0.028052869726820896,0.04224623151042894,0.033601188199572835,0.10222835806436928,0.10256336455597698,-4.556159718203795,-2.8209941824638163,all
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.011040308991088842,0.004789097622191018,-0.0022780649452620602,0.01893692782274929,0.011816443740476294,0.00790504104949713,0.0035573563339804095,-0.003894650564920493,-8.112774776229853e-05,0.041315555727101404,0.04083703953913005,0.010511532719678196,0.0310713186221094,0.018358591572001183,0.07208366555499851,0.03498450129292595,0.02826400099313332,0.09944985240208107,0.0144481054075829,0.06408720745075137,0.030555313662223124,0.026747472486511898,0.09768944454683463,0.022977905928191083,0.053254939863410164,0.03234283697590157,0.0331997560670312,0.10880900700975718,0.010641169239080863,0.05957550821273789,-1.7147234813136374,-1.5832133947605358,all
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0009059654851645334,0.002093243165927288,-0.010821744500035271,0.017426971687006958,0.003966974249285061,0.017214728837326797,0.0028139549653157176,-0.006101996901325223,-0.010601247457736204,0.04171900635771803,0.022863705288450716,0.013103682448666644,0.004745195909762882,0.04109330410655582,0.06020017176837899,0.03744174080670353,0.016172564833804758,0.01912971369405638,0.05972569509435539,0.06397916829820194,0.03131046185479075,0.03566246219220648,0.012914189362105078,0.08471875815717474,0.08623925427220949,0.05956327263432061,0.049695065501608654,0.044966100247278776,0.08329637583212547,0.1257912871294298,-2.557017074115558,-4.049327022131069,all
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.003278163761014142,0.004195873484761502,0.0016598751820046875,0.010031045543602094,-0.011124964820144306,-0.003522098346480768,-0.0031667788184219004,0.008713441183081781,0.00028059218002493905,0.009529371574929188,0.024093042840565782,0.0013165896451401153,0.0063604052924507845,0.023630672400031257,0.02818823707720416,0.03500781415037668,0.024570903996666428,0.025220697473375464,0.013835181636927846,0.06074187780481485,0.03323683441054248,0.02819146417610233,0.018764504943369845,0.02612744058060894,0.07149090946070169,0.05049579469874183,0.037926753313034536,0.024056200971210823,0.018681479142398073,0.07554890170156688,-2.8809513370993267,-1.331062658085465,all
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,2.237355784615551e-05,-0.000482292665297046,0.0075331047688590785,0.003371401505021148,0.006160195791989848,0.008043071610801344,0.0060078295794069965,-0.0018667372369774878,0.017449186417120958,0.0367056030444908,0.025278723795262983,0.012378168019628684,0.001707469061139322,0.010611405335988372,0.0531090989056589,0.02879637740713925,0.02353261071406824,0.019171346137911542,0.041502990147082267,0.04862625190856264,0.02810629130017023,0.02985204690292098,0.01292098219432515,0.04853345882545092,0.0480894326326701,0.03285195248500676,0.029901521745167376,0.020504891971340283,0.03727820519959752,0.05342789343610063,-3.529426870287345,-1.6768177089688263,all
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0006675257689982996,0.004844257991780333,-0.000954938933952548,-0.002388263381083637,0.007682141256812732,0.0056118934741232135,0.0041937961728045975,0.00973020681185552,0.007535068109572928,0.014091683176909266,0.01686698611502627,0.011470205252365495,0.04334193004714726,0.012218233399972321,0.03851674939813468,0.009147171066228244,0.019295078991976883,0.017271020688943366,-0.023247136642970092,0.02080491056906247,0.019259741276204216,0.0183697199916278,0.07736061930503613,-0.02469621051962428,0.03588190341580079,0.014099257210256528,0.02713364957810569,0.029455819935737614,-0.01849052968419155,0.0416482693050298,-3.698246193473267,0.9452606520824739,all
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0032857936890388693,0.0029992699440808965,-0.002042479518372664,0.009362837458874179,0.012546994912507974,0.0057969490500486,0.004520635228289144,0.0011668368899765025,0.016660364901101836,0.03478203655249818,0.024334640410254748,0.014595405070724269,-0.011333469262955772,0.03682184777638767,0.04191141435210462,0.021915008659507088,0.02033347654410089,-0.014085492326496604,0.053476406905225496,0.04053486204863782,0.02564865077319341,0.02493171230973993,-0.018717683540113536,0.05171212259337806,0.05389882952820863,0.026543310157573902,0.03683957194206466,-0.007205433798306158,0.1005037855639887,0.05845306089908689,-4.814120202772912,-2.0873881129336858,all
13,p8-C3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0004846839058920251,0.0028690714136505703,-0.006213241308234653,-0.002897312964741996,0.007552629954903533,0.006982459469580486,-0.002208502362479048,-0.0002099679572027625,0.0033036412723091275,0.029537117311977636,0.02060322280828036,0.004552192700280422,0.007535655911009962,0.008232775797897088,0.04913772018686978,0.02536547016275871,0.020015216280361656,0.012137613843073445,0.02148293284583671,0.052270455173461655,0.011254925274795713,0.023006298650110096,0.016994854907483852,0.005866638743253048,0.03624211388573293,0.012184921428597308,0.029415847699515437,0.015809510402157438,0.04646900013314236,0.03223170448207526,-4.413757714746374,-0.35169015391660363,all
