,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,30-200,37-200,AA-200,RT-200,NaCl-200,30-400,37-400,AA-400,RT-400,NaCl-400,30-600,37-600,AA-600,RT-600,NaCl-600,30-800,37-800,AA-800,RT-800,NaCl-800,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0016179538491526255,0.0032344533437534805,-0.014006785720298709,0.019057065784498388,0.007236800455917455,0.0052015309381560106,0.0028160931328360533,0.0019370422025949039,0.0047638844930047814,0.019285186929245884,0.014193470777848676,0.011767333543921614,0.0009305332079760356,0.03482472217741296,0.0361943754937263,0.02182766274406071,0.016291826033358874,0.0008519693790368048,0.048801774184394894,0.043538201539478114,0.024898100948133474,0.02898028414954486,-0.021626560678287214,0.05245938476808749,0.04446498883480792,0.026144157547034075,0.02615441466582357,-0.018297694014871715,0.039730602299574994,0.052868555124123584,-5.041090565237004,-0.801481044374557,all
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0004958800396734278,-9.608608339467669e-05,0.00550903612899542,0.00583763302531745,0.0029969575984565805,0.011198474663598705,0.006001334268049921,-0.0043072877919306755,0.017704951068661698,0.024191992233036447,0.018983289532965204,0.010092206146538605,0.010910689583799432,0.025451918969960696,0.03352701680232377,0.025802292495317174,0.01975425904900877,0.02409030328222941,0.018038143490401483,0.05890807800964073,0.02165435367278833,0.024278438294313462,0.035547381220602636,0.028651240649212862,0.03659169156212375,0.024048864536188846,0.02677222935038489,0.04316004436424317,0.04124897183939349,0.05688596566907024,-3.6801748909607443,-0.5154021247349391,all
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.002878365921196226,-0.0009100410857134658,0.0023908440335178487,0.03618828629433308,0.017428668762887248,0.01947342915754277,0.0073915374944144,0.007603231239397942,0.018344901403935392,0.05025765030459777,0.032468200582086,0.022010871520810243,0.0038262405255457283,0.06255519196777751,0.06673878002028583,0.029057997718305868,0.028931113958337067,-0.007108229199274594,0.0878875497984305,0.0614761303203636,0.021506794956773663,0.03208111271293348,-0.018855608071268185,0.09372763263575787,0.0646839538183002,0.028460383570139056,0.03366996462530998,-0.003481503365592855,0.09816233839177868,0.07284069130100232,-4.4711720544183144,-3.445745058511695,all
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-1.2523421727150557e-05,0.0007140953551339336,-0.007117594412459155,0.008212146016531856,0.0068923778769275496,0.007305120277543768,0.009387324436196444,0.0007376928099071076,0.013675278893391771,0.01641213055965393,0.016734009313942123,0.01829266158377429,0.009445077638736886,0.02723081326277397,0.03180011813235986,0.014388197101767775,0.02246142644161736,0.021782388078717272,0.033829746318052384,0.03202462400835397,0.02248582490563004,0.029023202283349217,0.010321101572400477,0.06992548671185714,0.0345628348274511,0.032330023745715135,0.03256601868678633,0.027845136942017363,0.08127519444759243,0.05941700170695013,-4.6653649139148605,-0.7720204891974536,all
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0038726032646340617,0.0025234756489691122,0.0014033486530248545,0.0027053769689132628,0.002047158752385622,0.003857343496300611,0.004674950384995094,0.00673311238368496,0.0028162690955616824,0.0263143006546313,0.008315223212073362,0.007413127196708784,0.0619676754797578,0.00952929942877989,0.0208373182011008,0.021838506980052824,0.0139514447033033,0.1003363675840798,0.029251588624597744,0.039985463476787934,0.02144282691666025,0.02187371463666891,0.08874689792662498,0.0595599309089545,0.05465252470368186,0.02884927274598006,0.02612223871034005,0.026995510930869382,0.05038823140883004,0.05436736696191137,-3.485664997623124,0.02212258432488038,all
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.00012122514248581046,0.0004588980166620997,-0.014862406300987096,0.011808577644543204,0.004923434172120534,0.004041121866280366,0.0014706238585875887,0.0018054398663363094,0.016677342517448804,0.014746070304053498,0.009846667028946664,0.007397458952830684,-0.0025608341362817442,0.015065607689009232,0.02387934075207185,0.015374668067105987,0.014467977293990929,0.010808877611630545,0.019768139210551143,0.030423533692456456,0.011074779089602148,0.028694218049604918,0.015139365670597132,0.029943443842687274,0.03526756327971727,0.02045550137513365,0.031649734661605526,0.026865869027116483,0.07795601613588918,0.02117304790683705,-5.386279917788249,0.5441500837585599,all
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.006059487456141601,0.008440494882567567,-0.0019379004240649145,0.006938765406859953,0.015167787086957294,-0.009143899124762562,0.002336991847654807,0.01547144526801451,0.0157631739162949,0.021156418651578558,0.012833280362375295,0.00751611142496485,-0.0027211993780220326,0.033926184001745595,0.044053835537015515,0.021199784829347312,0.011819850316471257,0.005443969923778868,0.01943154834539489,0.07096464207188999,0.02399299014205866,0.029748954046802764,0.02310602164973812,0.0845294947084763,0.08676817737562563,0.050553813237233104,0.033444553964654886,0.029316432368325776,0.09882776267810477,0.10215068093660913,-3.724733166778758,-2.408027402174134,all
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0015382049842111874,0.0043052991843176005,0.0011257702567242726,0.006493329683710794,0.006371254341599363,0.007179021786763928,0.007300381609147609,-0.003521854822471055,-0.010486216172779296,0.031114844896371906,0.01822354780983993,0.008826556920593975,0.03090887990840105,0.023057555676259448,0.05132780037889327,0.03639064384444322,0.030934537931104282,0.09981084142224536,0.039537099086595986,0.06859117802092292,0.0350828366934694,0.030080120863945663,0.1016158993473464,0.026055479723045984,0.053428763572932636,0.035409990605684144,0.040203618881313886,0.10633810867490713,0.011113436842810213,0.06153710372256545,-2.0753396103637773,-1.4898573129726351,all
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.00115176125045764,0.004333282541153932,-0.009831064239047841,0.017144635040095543,-0.0014519361045783599,0.0045002919709359645,0.001348146692223034,0.006265707998856653,-0.005900377421705634,0.047625580633677764,0.027195514012331938,0.010121491650709549,0.005215423457082421,0.04427201666627801,0.06174502669311359,0.023189714619417733,0.01714326491075329,0.017059908368063443,0.059669777457163876,0.062414798192964874,0.0346067059546873,0.030632925387062082,0.010005125344377686,0.08237638339979111,0.08623925427220949,0.05846237522042159,0.049695065501608654,0.04125002037872983,0.08583777649505836,0.12063159016434795,-3.064927302988493,-3.495563606675114,all
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0063042271321338324,-0.0009643300436521949,-0.007309391300373808,0.004339434515730873,0.012223967080270771,-0.001695561146317832,0.0006746012095137201,-0.004117705906596124,0.016472079722349764,-0.00035845220022619195,0.014856158425543678,0.007826919510212024,0.002611092162493109,0.01252108892923982,0.03587661132943594,0.03108457184611697,0.025378625347082736,0.025220697473375464,-0.003283094882478209,0.05430603836345245,0.03912653353015538,0.026754296580514588,0.017547007006668933,0.014944877138790738,0.07617786975306381,0.05049579469874183,0.035485626891831185,0.024162518301414856,0.02026114504114668,0.07931566883250044,-2.762345950434353,-1.2707116955618003,all
