,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,30-200,37-200,AA-200,RT-200,NaCl-200,30-400,37-400,AA-400,RT-400,NaCl-400,30-600,37-600,AA-600,RT-600,NaCl-600,30-800,37-800,AA-800,RT-800,NaCl-800,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0016179538491526255,0.0023597500546344422,-0.01103604561001837,0.012720480566499768,0.0035657949648454047,0.002737149218607397,0.0027202742976573683,-0.0008193932597558486,0.014001472892927606,0.022770986126104484,0.01713476628110936,0.014687188832986378,-0.0005327561524431297,0.029018152822055308,0.039401074714813335,0.0232188057861732,0.017511417280930947,-0.011702509698977084,0.04221974573245688,0.04591769371877444,0.020993500275434604,0.02359312329708038,-0.02223345565792028,0.05512545264817212,0.047473555706624065,0.028740652871055938,0.02501373198602632,-0.018297694014871715,0.04414221508152296,0.06267543417091996,-4.91607507022986,-1.0645255856632447,all
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0019085414931526246,0.00023153907770894063,0.005509036128995419,0.006067233053240392,0.0027740393792352897,0.007623370399254771,0.005982345954322336,-0.0005638069917970227,0.01793769119897432,0.018761766608393942,0.02051270049787439,0.01308283326814127,0.010986399460400358,0.01655554380170688,0.034217130902578836,0.03602992089964024,0.02069288577025883,0.023303362285149943,0.03797095212974226,0.0642804984354144,0.022035611273660157,0.021221532214242684,0.03623133671026936,0.028651240649212876,0.039783903901856085,0.029744980065808432,0.015700838812595645,0.04283683203586397,0.03123223454500528,0.049807660316207585,-3.4863715938428537,-0.6838559321372408,all
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,1.239186520412671e-05,-1.2580224680717924e-05,0.0023908440335178487,0.011600539879325723,0.010643503005970958,0.01606607610593428,0.00470621798527151,0.006105846357539255,0.02191624232705669,0.05493193239023102,0.031041985315352464,0.018745913130711063,0.007120315959261583,0.06378033432947927,0.0705142189599928,0.029442903773317444,0.025809533040263517,-0.010579875404560606,0.08182433943036803,0.0658120635366891,0.025979608465172246,0.03208111271293348,-0.012135368832094706,0.09372763263575787,0.06404421286356404,0.028460383570139056,0.031078784873310974,-0.007301071432037363,0.09477477493408844,0.07252090497578965,-4.201235192627258,-3.276806089461482,all
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0011408161728020307,0.002979932956477291,-0.01831096753192612,0.008212146016531856,0.001262063949021407,0.0060120992083979,0.00985566290642132,-0.0003335157954006324,0.013038871824621065,0.015616965315088556,0.01893949113174712,0.01829266158377429,0.009445077638736886,0.02484963254934267,0.03114629498897515,0.013964834297438108,0.026958148679205218,0.01643191941098936,0.03210022090407408,0.03128204018985737,0.02185354086855517,0.027303194033813587,0.012777277477878258,0.047026112213123215,0.04117575018353264,0.029083156988550758,0.03913877450623872,0.015245640081327557,0.0848037297554626,0.038705526375041564,-4.895250908424037,-0.6977348526224535,all
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0011669177968454804,-0.002339749099608975,-0.0034595352880637093,0.009300043702847462,0.005393829876635374,0.006806904576655688,0.001258948781973426,0.012080526468027365,0.01782778372331851,0.028521096736916163,0.011984751734005272,0.007881571243310055,0.06295580965056546,0.009157280481297806,0.022336965446784783,0.020263577461821964,0.01427645200011685,0.10118190946230833,0.027740527480510868,0.03974713756575226,0.02282065123478685,0.023060041979430217,0.07413955257660541,0.052717177581202895,0.054652524703681864,0.032579681256660664,0.02683548994652201,0.03233710647949098,0.05006655226931992,0.055213462588945134,-3.4275555715492976,-0.010819293798926058,all
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0024479538570924136,-0.0010416563209438372,-0.010846818862653457,0.011808577644543204,0.0007271117600881093,0.004668216427942632,0.002285370338700775,-0.005133050409128568,0.01642712457563571,0.016685520655048608,0.00984666702894666,0.006148904679556198,0.004532322280053906,0.010013935642677815,0.02844644407141288,0.020820666996657158,0.012687349049347442,0.009319333343206324,0.013584044315781635,0.050191307968038654,0.009203115396964959,0.02820209512389508,0.01906228923203336,0.03200122374551292,0.03526756327971727,0.01777248427437999,0.0302255729966677,0.024832789583112747,0.05239559480579885,0.023796198108052717,-5.111619473909412,0.20557523031483654,all
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0017766523198553786,0.0028801667858521004,-0.004952473017217629,0.010707451691513268,0.016204855213215276,-0.00803994314811705,0.002790806136544804,0.014654227320615,-0.002194317084455868,0.019354138927446776,0.009839986502543684,0.0007244234350413937,-0.0042628126248705775,0.029635698550198274,0.04442853668573826,0.030783303719472438,0.014983624707616163,0.004942517156565964,0.019928099164873703,0.06579460384420414,0.029036424420027494,0.034746207964503575,0.019279383993832708,0.08168812394160686,0.08415897419714377,0.07184252662094591,0.0335325225844333,0.028803212475864,0.10286484025436776,0.10288084934837446,-3.388053124176689,-2.6448673384079533,all
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.014793305385932404,0.0029390930768464106,-0.0022780649452620594,0.004379429999122999,0.007886756256307125,0.016977609853847185,0.0004924190817940154,-0.0007303329883616761,-8.112774776229853e-05,0.03318663570827923,0.02903303560032218,0.010633204129130823,0.02202211143466808,0.036962814611706064,0.05758429751990605,0.036740058391276656,0.02666403086401297,0.09958244650620103,0.028697617584499988,0.0671551114166703,0.028429682340068107,0.0290575378835807,0.10093783588271413,0.023887108120767254,0.061407512954574625,0.03923634480483179,0.039928909173142416,0.10561325807627124,0.015258010546500668,0.06153710372256544,-1.6599373869385012,-1.8062567190129106,all
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0033394559232957817,0.006573321916380576,0.002765229447072009,0.0261087495006455,-0.0014519361045783599,0.005121548757110007,-0.0007633927422539434,-0.007372974391064645,0.009814375522355052,0.04850346490508775,0.02237225063920688,0.0094827322426189,0.0045700865554307605,0.04268266038641692,0.06174502669311359,0.03879260143556487,0.016947203610112267,0.016528771842385576,0.06802564712203006,0.06642794685462577,0.0346067059546873,0.0241879580829898,0.01645235595871139,0.08332643837063805,0.07886827035804624,0.06606146162882627,0.047436241211608124,0.04046467530805704,0.0890350720504781,0.11519806441116165,-2.978391746980114,-3.3951026285906294,all
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.00854917318903703,-0.005709902884176261,0.009640176144014844,0.010031045543602094,0.001980116999129913,0.005994083976603837,0.013027873856777495,-0.0038587498398816923,0.02213845706770165,0.013612825531598208,0.021941311152401333,0.006075530868233966,0.005601079257399155,0.01383571383096834,0.03683472103604592,0.031744275685653404,0.02688064205376046,0.03074980887602244,0.013800371280850258,0.06668893330469045,0.03220664977796274,0.02630535862940001,0.015836661738245092,0.017928563939918738,0.07702699831102537,0.029505998150585744,0.03540549201760074,0.02818967382834195,0.01494270615549543,0.0745459126469325,-2.814480540500608,-1.3728141802503826,all
