,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,30-200,37-200,AA-200,RT-200,NaCl-200,30-400,37-400,AA-400,RT-400,NaCl-400,30-600,37-600,AA-600,RT-600,NaCl-600,30-800,37-800,AA-800,RT-800,NaCl-800,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-8.003872327848846e-05,-0.004831300076312167,-0.00806530549973803,0.012720480566499768,0.003457129087435557,0.002689217719436034,0.00559466416822425,0.002087613894506949,0.014001472892927604,0.020740806917497717,0.015789667388717288,0.013343664711639776,-0.0011346560987712546,0.03460695748914109,0.04727779840379004,0.0224702397708198,0.01687881910359458,-0.007501095627917442,0.048801774184394894,0.045992358620554674,0.02367724310764054,0.02426046063560236,-0.02278851212358696,0.05640352135785509,0.047473555706624065,0.02744240520904501,0.03204587182656254,-0.0236359920552794,0.03887121428870178,0.050455101241982464,-4.794727968063919,-1.3733434576646135,all
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0048759111277480146,0.001725786276630044,0.0076751164059746845,0.004034218715381701,6.704723150867398e-05,0.010975510091347394,0.005824016913850565,0.00020175110064222764,0.017704951068661698,0.02902658588426286,0.020581811025921232,0.007314616648526347,0.006353056713049307,0.01655554380170688,0.033547639350949066,0.026531306914551463,0.02069288577025883,0.02350551720682955,0.03599079276882592,0.058442539452675024,0.019706683051501986,0.02197284074435621,0.03623133671026936,0.02587451321692296,0.03936497114116154,0.028168233855995813,0.02212891274587414,0.04503630741870096,0.042381795693981913,0.04836964621491971,-3.4447254118520605,-0.7510216913197992,all
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0016871316938904465,-3.838410600318781e-05,0.001765439083915739,0.019042205511621068,0.012683214000009838,0.025075441589189992,0.006237366135794885,0.005061870654529288,0.014492917889536341,0.057161609548704924,0.031142621808847887,0.01997816015530856,0.0038262405255457283,0.06239880860404547,0.06655856604181709,0.031196374912847682,0.02232375729867649,-0.00850983954457733,0.09351404498956566,0.06020464871990441,0.02309828534598261,0.03655742704096087,-0.02018785619809128,0.09135186950878996,0.06512583360906135,0.030972332583358683,0.028373053238676307,-0.0028941184321302684,0.0988222440512874,0.07033523708614836,-4.257205317203241,-3.959310020142476,all
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.002456058066988861,0.00030529373069512083,-0.01400184761880255,0.004260733558479243,-0.0031274786647459514,0.008598141346689637,0.007737686356631633,-0.009245901453572278,0.015980936636438455,0.009210659508107177,0.015356771981786031,0.020206076750498788,0.010942250726765152,0.02723081326277397,0.034990701089179316,0.015818405221382708,0.019239945889605276,0.016825567493298433,0.0303432341551074,0.031911044283798824,0.02229920727578569,0.02937931723415248,0.020347767773060053,0.053855286453458835,0.04117575018353264,0.033637777369195467,0.03839232173035048,0.02628703297231704,0.06635598235170086,0.0454242396159867,-4.358203971446951,-0.8085434281171501,all
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.002302146301406604,-0.002339749099608975,-0.0002176126606713337,0.012684662146994392,0.005393829876635374,0.0035447529449142163,0.004230433322206678,0.013120335759873586,-0.0026063433202717567,0.024423312892505177,0.009473817116060958,0.008700974519867209,0.06926094977723349,0.002935779871989993,0.01815789975605572,0.01917247119556683,0.01362643740648975,0.08490317967403069,0.04884562566852692,0.045059091425010994,0.022159567740283943,0.021575759396067536,0.10533923461581376,0.058087959668094075,0.05301036474318527,0.032579681256660664,0.02683548994652201,0.02867836601507248,0.04856531131593171,0.05725057704310711,-3.302339613836315,-0.40581091480254067,all
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0008833077488329801,-0.0007876505905507968,-0.0086103304976532,0.0022999740478063524,0.003152039200124153,0.004402027134224637,0.0036581766242258134,-0.0024781510793293613,0.011128206360136941,0.024397808211078027,0.00984666702894666,0.0068141236246649795,4.236995518418392e-05,0.016147436886467338,0.03117984095357649,0.013075771955563672,0.013305218685837629,0.010593848811618256,0.02350433244126217,0.03798775488468718,0.01115656096827606,0.02859318423429142,0.021377363409247938,0.031011308316153906,0.039728046088947484,0.016437239825663457,0.03550480613870498,0.02719125652774256,0.07001044032989995,0.018634299078789177,-5.059365885528312,0.15176118843040146,all
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.016536295745223858,0.006669208189293402,-0.008698722313583124,0.0195710901714577,0.025962237118827742,-0.00905605328324519,0.0011440435219565392,0.01670617139181266,0.010291488068475971,0.012368236353523148,-0.003741102921277239,0.00836906578910226,-0.0068936024061819106,0.016877530782834115,0.04442853668573826,0.027822281164401292,0.011506463650443648,0.006350086519192857,0.02178950423189311,0.06956033904317104,0.02720931411902076,0.03420800420931483,0.021585900920204692,0.07283970961650682,0.08525929882896965,0.03393897244180846,0.03784539273754192,0.02951144309045557,0.10286484025436776,0.10183319614421163,-4.38919981406917,-2.5956733861191803,all
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0038789335260997148,0.0030242822829954713,-0.007201560725037049,0.004379429999122999,0.009467347294889126,0.019315040468061737,0.009549284189836877,-0.0018249292929136134,-0.006422719536991514,0.03145015876846293,0.026980532233481597,0.015021942090981922,0.022450278898000404,0.015037275176527712,0.06415575126409102,0.03814620094279392,0.026029530008261668,0.09922093558903196,0.023963015439085692,0.0671551114166703,0.026271524681964663,0.03467942488398277,0.10387082452401816,0.023189543097811426,0.061407512954574625,0.038343517642129066,0.03621776852359741,0.1081936791703176,0.02465289397942077,0.06494235776148255,-1.5289248301893934,-2.0701203009491267,all
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0033394559232957817,0.005005374073696677,-0.010821744500035271,0.017162996625736626,0.01234058275037906,0.005121548757110007,-0.000829913312790598,-0.006101996901325224,0.005113505486324482,0.04674769636226776,0.019432036865582068,0.008843972834528258,0.0099024253760124,0.04245313241753428,0.05728046871330578,0.03366723245491116,0.01489459232005641,0.02119951902004932,0.059669777457163876,0.05751724108011716,0.031317232477069,0.02650035571562805,0.010005125344377686,0.07756302123516551,0.08183995857432089,0.044230651016005,0.04458988997479408,0.0443316493767884,0.09145915866653216,0.11972959105891227,-3.5305470349619346,-3.7016892880377883,all
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.013865066502802292,0.0012627375346732134,-0.010805365581339243,-0.001352176512140352,0.0019147360659325496,0.008342594773982708,-0.004286700273051075,-0.0012246433725476287,0.034187460683874626,0.011324652964101187,0.012785148915232069,0.006615381385776061,0.005624737780049389,0.013332626456591373,0.040859228717228864,0.027988374061113257,0.02254750877015306,0.025373860259080297,-0.013945478992740942,0.06620014936320362,0.04192567875202907,0.029089340078331482,0.01850897135686895,0.031186103203931406,0.07254839765492628,0.05160407962055714,0.03406634012276388,0.022042623207747275,0.022420252129300718,0.0753553910254909,-2.457871847514297,-1.701936330914444,all
10,p7-E12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.007644505731661024,-0.000482292665297046,0.001346499927270001,0.006348534853509382,0.0085764841500864,0.005828138811881978,0.0037867370107868563,-0.00215815082366515,0.005034347848895082,0.03569844971350895,0.02952851049717212,0.00786527274870445,-0.0002637282149108235,0.02132648030951767,0.056730460330241615,0.027772306757999,0.022159795562608303,0.017371447665230903,0.02974831914506605,0.049761900946435775,0.030269297319123083,0.031096731044956468,0.011565890434317673,0.053028097378287,0.0488681271351205,0.02662445391618658,0.03254617709826884,0.02261168602838733,0.05046013647381538,0.05396664673086685,-3.6746975617457234,-1.5940426193978794,all
11,p8-E3,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.0030560104354086016,0.005271009367397817,-0.002428905969251105,0.005667718425598807,0.014331548569042082,0.004346346402344196,0.0041937961728045975,0.011181951148457249,0.014552443215698666,0.010027252281460822,0.016468664915270926,0.012327246040205755,0.05224449364760873,0.016122053542913208,0.029133182541145174,0.009147171066228244,0.019134283977166933,0.013166505078394434,-0.021158832446716395,0.027094114925874845,0.018050012120988692,0.019844506168588797,0.06169099043485968,-0.058946032389319135,0.031046008830134406,0.0201972189202745,0.02662560930344821,0.018582970518810075,-0.014172376133044328,0.022219597087427084,-3.6540733286353135,1.4431406257915862,all
12,p7-F9,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.00946702277296597,0.005073345553525578,0.0006920671619934977,0.00918798775827855,0.02035190180798114,0.002079039580623998,0.006707382308542143,-0.005365420479681143,0.020067991790606397,0.0373063591184823,0.02619157910155735,0.023896757484569577,-0.01133346926295577,0.027793725766188285,0.04576858714899775,0.024549727473356056,0.023148672031872774,-0.019082664438815275,0.05074730489430936,0.04309737920877769,0.024411690126212433,0.026990195218108096,-0.022837984431305577,0.0579895491016441,0.05353819407919374,0.03614040760104525,0.036203736578365744,-0.006071081275844048,0.1069001266358704,0.057615314141650414,-4.797161663497797,-2.4228862296545026,all
