,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,30-200,37-200,AA-200,RT-200,NaCl-200,30-400,37-400,AA-400,RT-400,NaCl-400,30-600,37-600,AA-600,RT-600,NaCl-600,30-800,37-800,AA-800,RT-800,NaCl-800,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.006029621644591268,0.002417057576410954,-0.011900997267009784,0.0017144907831136602,0.005887511419485428,0.007665912657704626,0.0006521636990399318,-0.0005257761985475518,0.01780713825790676,0.016639753628755926,0.011252175274587994,0.014698904514341625,0.00198252179229092,0.03460695748914109,0.04086439996161595,0.020522312035324928,0.017839553592957327,-0.015114298440080904,0.05455289247017206,0.045571488536899935,0.020993500275434604,0.025489713565056485,-0.02107150421262053,0.04332875712427735,0.04724637598951413,0.03141291487559506,0.026207831716652526,-0.02145854153488351,0.04058999031044822,0.05044395882396712,-4.75077278351579,-0.9207237077673756,all
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0006835294069298733,0.001142475257721301,0.00555184362783553,0.007641047335253198,0.0014125566529744824,0.009590334432673191,0.004781142449008462,-0.0001810279455773975,0.0179109672863821,0.023207062750370492,0.021494982281554567,0.010623425914081882,0.010986399460400358,0.008311520303338033,0.034196508353953534,0.033857216696060115,0.017765700755426373,0.021794817214435727,0.03984756171045231,0.05353565758386704,0.01661523962760017,0.024278438294313462,0.034704285431245215,0.03418095459459025,0.042042652090853005,0.026816203966846367,0.025647963782669262,0.04493925815929109,0.044851747452650685,0.045589923242393714,-3.455727834053597,-0.6227834350835724,all
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.002853582190787973,-1.2580224680717924e-05,-0.009471462652180265,0.01909395666783175,0.015224512792098722,0.017593466031412475,0.004567585393957475,0.005455177069250875,0.010781255670776159,0.05493193239023101,0.03212513593783302,0.02412370455216184,0.007254629777684234,0.05568385078881776,0.07177476192583031,0.029442903773317444,0.025672667062931902,-0.00991831512861126,0.08283429111120855,0.0615516110626573,0.025019167425442367,0.03105736574258992,-0.02018785619809128,0.08546061509272604,0.06264066025387365,0.024671642668225826,0.03471970321712508,-0.0051743729575289225,0.09816233839177868,0.07220111865057698,-4.295507232899683,-3.6567309826685404,all
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.00011646030910888269,0.0018470141558056125,-0.01831096753192612,-0.004986380069359147,-0.0009062454766629404,0.008154091799563815,0.005619709806841948,-0.0027171134349213586,0.01661734370520916,0.006681083810746181,0.012964177664040505,0.01839033244913463,0.010660265346491908,0.02897509440916232,0.03235584069378107,0.014954950376290469,0.020515187575181053,0.019303977786007846,0.03144357148560721,0.03570784879966893,0.025224034228198147,0.02700412629462874,0.013377539123170485,0.06189038658265799,0.04117575018353264,0.0349171643442656,0.03572650894075495,0.020797770995121825,0.09714749756164803,0.04586500741833742,-4.459773109461769,-0.7989154895793472,all
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.002191861658283006,-0.0015958290424471044,-0.0049397181487769535,0.013963466553600323,0.00430245192040887,0.004854755903439841,0.00407706380863476,0.013120335759873586,0.0036841723138025272,0.026360396161228268,0.008315223212073359,0.008331061974172937,0.07156285409773422,0.016462730104850762,0.03379442637130172,0.02120321359402213,0.011454434528332473,0.10075913852319407,0.036290957653432605,0.040361735710412884,0.02251785513606952,0.022758643913462828,0.08940856170634805,0.05538514761350452,0.054700190910526914,0.023809520147694992,0.026122238710340057,0.02402873453998313,0.05062144510558486,0.052247697143018586,-3.308001614657531,-0.35471214771282805,all
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0019655371344975466,0.001463707814733797,-0.014862406300987096,0.0041804964904217775,0.004177854392214045,0.004262548439419131,0.0053938595844801405,0.003434131482202776,0.01642712457563571,0.020304666972205104,0.009603982993878794,0.00864601322610517,-0.0012592320905487802,0.02152743796085924,0.018005980136967692,0.013680222129688141,0.006219384187917295,0.01071717840225598,0.02350433244126217,0.0451083940009979,0.01115656096827606,0.032178422941284736,0.021992150239008357,0.03405900364833856,0.035244871978135715,0.019320815837417484,0.033112946192792606,0.035509088988744275,0.045434079923336604,0.02252682369402878,-4.860192406506003,0.31525147486864047,all
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.002316164665296657,0.002859930839000152,-0.007282067966787914,0.0006075976639125405,-0.005384044850525614,-0.008127788989634422,0.003238336194609303,0.0031119332520683825,0.022689455949078653,0.01606897442816804,0.012140590424706726,0.0030132056578945745,0.002540380184600632,0.024477777790170758,0.04480323783446101,0.020341245871092428,0.012922705626827529,0.00681780671659467,0.027464670810713816,0.06483747470267516,0.03230513348978977,0.03294144283802383,0.017230002126625822,0.09152348614658948,0.08676817737562563,0.0499476981738834,0.04224623151042894,0.03340617747744305,0.10626543564063227,0.10319833414077197,-3.589471739513947,-2.8280241433948947,all
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.001992200028652613,0.002540483845122054,-0.001332829562506017,0.004379429999122999,0.009467347294889126,0.010799730908599602,0.002741321662483281,-0.003521854822471055,-0.005021346636082104,0.04057221104686326,0.023173888961164624,0.015560251466892463,0.026650005064304372,0.029562527465527063,0.07260441752677366,0.034242569872366964,0.02442955987914133,0.09981136331925013,0.034779644070844586,0.06327128876991824,0.030490575685271276,0.03204238300952598,0.09985770725027854,0.0286471256645654,0.04935247702735041,0.028516482776753917,0.040203618881313886,0.10572278083546753,0.019874851853920468,0.06352405887558482,-2.102925569135124,-1.8492123111719454,all
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.01007796674970492,0.0014505386746036016,-0.0055594148174035185,0.009328228752832323,0.012985356118782343,0.011409459989206264,0.007990152087051372,-0.014441299386997375,4.464526259768432e-05,0.04259689062912803,0.006845296345707141,0.006831137684876948,0.003124492152008848,0.041573565858571776,0.06784158682407446,0.03231637182604983,0.017198870478832694,0.0187027099076148,0.0625573284732639,0.06747317614846893,0.0346067059546873,0.039302806269798034,0.016006466949115734,0.08098406361325443,0.07899648195916689,0.05072884001051068,0.04316602471907106,0.04511699444746119,0.08986051088882227,0.1178745709171937,-3.2739320327489994,-3.975403421592877,all
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.004819232449986432,0.007302613860808316,-0.006815215100334166,0.01349047503662518,-0.0074009651820418736,-0.006714639106468102,0.011471036326313315,-0.0016041066275972178,0.016472079722349764,0.012038510282395365,0.014936880603396513,0.006615381385776061,0.0061220915030034745,0.022624497651277324,0.038814963400846884,0.035500177310193545,0.026998159898387948,0.02688896890289787,0.013800371280850258,0.060048383003324615,0.03459552312129596,0.02759137163208693,0.021908686816454283,0.025375256817915144,0.07128254982443866,0.052583641839791084,0.03398620524853343,0.02818967382834195,0.022158373921376727,0.08375008207744432,-2.7373638823743756,-2.0572620636324896,all
