,Epoch,LP,evoEnvt,evocode,evocode-Epoch,ploidy,Epoch-true,s_30,s_AA,s_37,s_RT,s_NaCl,s_30_adj,s_AA_adj,s_37_adj,s_RT_adj,s_NaCl_adj
0,0.0,1.0,YP10%D,p1-E11,p1-E11-0,H,0.0,-0.004522887540812009,-0.017402804817367234,-0.0012550811905642223,0.008189681846870947,0.0020978970680878284,-0.004522887540812009,-0.017402804817367234,-0.0012550811905642223,0.008189681846870947,0.0020978970680878284
1,0.0,1.0,YP10%D,p1-F10,p1-F10-0,H,0.0,0.006208748016608857,0.007218064532356051,-0.0004167627955772759,-0.007195826253713357,0.0002421232125182273,0.006208748016608857,0.007218064532356051,-0.0004167627955772759,-0.007195826253713357,0.0002421232125182273
2,0.0,1.0,YPD(37C),p8-F1,p8-F1-0,H,0.0,-8.003872327848847e-05,-0.008714747469524895,-0.001977829214178274,0.005310429667067021,0.007722327951551335,-8.003872327848847e-05,-0.008714747469524895,-0.001977829214178274,0.005310429667067021,0.007722327951551335
3,0.0,1.0,YPD(37C),p8-C2,p8-C2-0,H,0.0,-0.0015793151110002675,0.007675116405974685,0.001725786276630044,0.0076410473352532,0.006149786184625777,-0.0015793151110002675,0.007675116405974685,0.001725786276630044,0.0076410473352532,0.006149786184625777
4,0.0,1.0,YPD(37C),p7-D10,p7-D10-0,H,0.0,-0.001662347963482193,-0.002455405057485478,-0.0009265773064634957,0.04584095028853906,0.012683214000009838,-0.001662347963482193,-0.002455405057485478,-0.0009265773064634957,0.04584095028853906,0.012683214000009838
5,0.0,1.0,YPD(37C),p8-D1,p8-D1-0,H,0.0,0.0010118324419659975,-0.01400184761880255,-0.0008570102654354954,-0.00656963123603368,0.0075460191262237,0.0010118324419659975,-0.01400184761880255,-0.0008570102654354954,-0.00656963123603368,0.0075460191262237
6,0.0,1.0,YPD(37C),p8-C4,p8-C4-0,H,0.0,-0.00474601523888076,-0.0018385739743675218,-2.4707479230888784e-05,0.009300043702847462,0.0029010439107468046,-0.00474601523888076,-0.0018385739743675218,-2.4707479230888784e-05,0.009300043702847462,0.0029010439107468046
7,0.0,1.0,YPD(37C),p8-D3,p8-D3-0,H,0.0,-0.0008810154306376746,-0.008255426486648435,0.0008404335111273488,0.01065497516871821,0.004923618596085266,-0.0008810154306376746,-0.008255426486648435,0.0008404335111273488,0.01065497516871821,0.004923618596085266
8,200.0,1.0,YPD(37C),p7-D10,p7-D10-200,H,200.0,0.011991453599765264,0.009721234027481445,0.005144671073267232,0.018204580108296516,0.05465987366283368,0.011991453599765264,0.009721234027481445,0.005144671073267232,0.018204580108296516,0.05465987366283368
9,200.0,1.0,YPD(37C),p8-F1,p8-F1-200,H,200.0,0.004795038963656723,0.0019370422025949039,0.0028160931328360533,0.014571606453248816,0.01650685029074907,0.004795038963656723,0.0019370422025949039,0.0028160931328360533,0.014571606453248816,0.01650685029074907
10,200.0,1.0,YPD(37C),p8-C2,p8-C2-200,H,200.0,0.007400405827003463,-0.0029981269220509133,0.004920483175752647,0.01682218183313665,0.02320706275037049,0.007400405827003463,-0.0029981269220509133,0.004920483175752647,0.01682218183313665,0.02320706275037049
11,200.0,1.0,YPD(37C),p8-C4,p8-C4-200,H,200.0,0.00940119896456176,0.013120335759873586,0.004981689412138926,-0.012195245532195144,0.01821092397900327,0.00940119896456176,0.013120335759873586,0.004981689412138926,-0.012195245532195144,0.01821092397900327
12,200.0,1.0,YPD(37C),p8-D1,p8-D1-200,H,200.0,0.007305120277543769,0.0017390793941644638,0.009387324436196444,0.016617343705209165,0.008514590376748305,0.007305120277543769,0.0017390793941644638,0.009387324436196444,0.016617343705209165,0.008514590376748305
13,200.0,1.0,YPD(37C),p8-D3,p8-D3-200,H,200.0,0.0036354538777568658,0.0007792321524035707,0.0077517740188216555,0.0349232704864241,0.01860221408206821,0.0036354538777568658,0.0007792321524035707,0.0077517740188216555,0.0349232704864241,0.01860221408206821
14,200.0,1.0,YP10%D,p1-E11,p1-E11-200,H,200.0,-0.0013285313839115163,-0.005339770638510495,-0.0025490547057078127,0.0009415668085489704,0.004682666706912597,-0.0013285313839115163,-0.005339770638510495,-0.0025490547057078127,0.0009415668085489704,0.004682666706912597
15,200.0,1.0,YP10%D,p1-F10,p1-F10-200,H,200.0,0.0016312794459515004,0.002090345066355089,-0.003957501680433141,0.005249236834930471,-0.002463987030783226,0.0016312794459515004,0.002090345066355089,-0.003957501680433141,0.005249236834930471,-0.002463987030783226
16,400.0,1.0,YPD(37C),p7-D10,p7-D10-400,H,400.0,0.032710628732843555,0.008549562982412674,0.024123704552161836,0.05773799565286383,0.06763889502918584,0.032710628732843555,0.008549562982412674,0.024123704552161836,0.05773799565286383,0.06763889502918584
17,400.0,1.0,YPD(37C),p8-D1,p8-D1-400,H,400.0,0.013007869625697036,0.009445077638736886,0.018293374001768236,0.028031567845701454,0.031702017550396366,0.013007869625697036,0.009445077638736886,0.018293374001768236,0.028031567845701454,0.031702017550396366
18,400.0,1.0,YPD(37C),p8-F1,p8-F1-400,H,400.0,0.01725269308783008,0.004497799737024969,0.012445830153588121,0.034203983638641876,0.02859770053223145,0.01725269308783008,0.004497799737024969,0.012445830153588121,0.034203983638641876,0.02859770053223145
19,400.0,1.0,YPD(37C),p8-C2,p8-C2-400,H,400.0,0.018983289532965207,0.016636565476482557,0.011154645681625159,0.013811675632873971,0.04167744696090875,0.018983289532965207,0.016636565476482557,0.011154645681625159,0.013811675632873971,0.04167744696090875
20,400.0,1.0,YPD(37C),p8-D3,p8-D3-400,H,400.0,0.01045189360684892,9.026446262460753e-05,0.007020635132486323,0.019870845564483066,0.014152446610826895,0.01045189360684892,9.026446262460753e-05,0.007020635132486323,0.019870845564483066,0.014152446610826895
21,400.0,1.0,YPD(37C),p8-C4,p8-C4-400,H,400.0,0.011541535666001825,0.043439816435727203,0.009853131320631998,0.001139900790981782,0.0212372387754445,0.011541535666001825,0.043439816435727203,0.009853131320631998,0.001139900790981782,0.0212372387754445
22,400.0,1.0,YP10%D,p1-E11,p1-E11-400,H,400.0,-0.0024713769674366867,-0.006061288298778913,0.0006994831318211754,0.006194838248088038,7.047195106645721e-05,-0.0024713769674366867,-0.006061288298778913,0.0006994831318211754,0.006194838248088038,7.047195106645721e-05
23,400.0,1.0,YP10%D,p1-F10,p1-F10-400,H,400.0,0.004040355318810044,0.007542924172679788,-0.0010515632482144118,-0.005001706016466599,-7.047195106645894e-05,0.004040355318810044,0.007542924172679788,-0.0010515632482144118,-0.005001706016466599,-7.047195106645894e-05
24,600.0,1.0,YPD(37C),p8-D1,p8-D1-600,H,600.0,0.015971716321759234,0.019303977786007852,0.022461426441617357,0.03527855520205987,0.03116846046530222,0.015971716321759234,0.019303977786007852,0.022461426441617357,0.03527855520205987,0.03116846046530222
25,600.0,1.0,YPD(37C),p8-F1,p8-F1-600,H,600.0,0.02102610223441015,-0.013086393344275284,0.01828528106073017,0.05920735511954289,0.04185111972393077,0.02102610223441015,-0.013086393344275284,0.01828528106073017,0.05920735511954289,0.04185111972393077
26,600.0,1.0,YPD(37C),p7-D10,p7-D10-600,H,600.0,0.029763531256986348,-0.005045058578022513,0.027370323499300294,0.09408728149347886,0.06020464871990441,0.029763531256986348,-0.005045058578022513,0.027370323499300294,0.09408728149347886,0.06020464871990441
