,Epoch,LP,evoEnvt,evocode,evocode-Epoch,ploidy,Epoch-true,s_30,s_AA,s_37,s_RT,s_NaCl,s_30_adj,s_AA_adj,s_37_adj,s_RT_adj,s_NaCl_adj
0,0.0,1.0,YP10%D,p1-E11,p1-E11-0,H,0.0,-0.004522887540812009,-0.012422321930026334,0.0003722581087057641,0.015120512447699208,-0.0020622671763812,-0.004522887540812009,-0.012422321930026334,0.0003722581087057641,0.015120512447699208,-0.0020622671763812
1,0.0,1.0,YP10%D,p1-F10,p1-F10-0,H,0.0,0.0028370270650151593,0.012310434674861643,-0.0017907606111528431,-0.01512051244769921,0.002770992264710473,0.0028370270650151593,0.012310434674861643,-0.0017907606111528431,-0.01512051244769921,0.002770992264710473
2,0.0,1.0,YPD(37C),p8-F1,p8-F1-0,H,0.0,-0.006856150528262149,-0.009875396539771632,-5.6369162939931636e-05,0.010843826770460604,0.0030788950422712897,-0.006856150528262149,-0.009875396539771632,-5.6369162939931636e-05,0.010843826770460604,0.0030788950422712897
3,0.0,1.0,YPD(37C),p8-C2,p8-C2-0,H,0.0,-0.0004958800396734279,0.008129283985579263,-0.0013953725374652726,0.004905463448915184,0.0032198758176778712,-0.0004958800396734279,0.008129283985579263,-0.0013953725374652726,0.004905463448915184,0.0032198758176778712
4,0.0,1.0,YPD(37C),p7-D10,p7-D10-0,H,0.0,0.004519963081815387,0.003455609478826116,-3.8384106003187826e-05,0.028694869505827048,0.01177573944342385,0.004519963081815387,0.003455609478826116,-3.8384106003187826e-05,0.028694869505827048,0.01177573944342385
5,0.0,1.0,YPD(37C),p8-D1,p8-D1-0,H,0.0,0.0034804139306820097,-0.006223419681284252,0.0018470141558056125,-0.0009548635782844722,0.0013149877114200703,0.0034804139306820097,-0.006223419681284252,0.0018470141558056125,-0.0009548635782844722,0.0013149877114200703
6,0.0,1.0,YPD(37C),p8-C4,p8-C4-0,H,0.0,-0.006644371074564982,-0.0027961167253495907,-0.002339749099608975,0.008673678772816943,0.006795237886297439,-0.006644371074564982,-0.0027961167253495907,-0.002339749099608975,0.008673678772816943,0.006795237886297439
7,0.0,1.0,YPD(37C),p8-D3,p8-D3-0,H,0.0,0.0034501944302158987,-0.015217310311991864,0.0012097020843407566,0.007407508995760512,0.004177854392214045,0.0034501944302158987,-0.015217310311991864,0.0012097020843407566,0.007407508995760512,0.004177854392214045
8,200.0,1.0,YPD(37C),p7-D10,p7-D10-200,H,200.0,0.02574271104375051,0.0014164316025235312,0.006187510331156989,0.014230642369888892,0.05025765030459777,0.02574271104375051,0.0014164316025235312,0.006187510331156989,0.014230642369888892,0.05025765030459777
9,200.0,1.0,YPD(37C),p8-F1,p8-F1-200,H,200.0,0.00027276749905878305,0.00063411031737555,-0.0006205205695052355,0.014001472892927606,0.01589159619886587,0.00027276749905878305,0.00063411031737555,-0.0006205205695052355,0.014001472892927606,0.01589159619886587
