,evocode,LP,ploidy,evoEnvt,evoEnvt-ploidy,evoEnvt-ploidy-LP,30-0,37-0,AA-0,RT-0,NaCl-0,30-200,37-200,AA-200,RT-200,NaCl-200,30-400,37-400,AA-400,RT-400,NaCl-400,30-600,37-600,AA-600,RT-600,NaCl-600,30-800,37-800,AA-800,RT-800,NaCl-800,30-1000,37-1000,AA-1000,RT-1000,NaCl-1000,principal component 1,principal component 2,Epoch
0,p8-F1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.003823787746871947,-5.6369162939931846e-05,-0.014006785720298709,0.010843826770460604,0.0039426565830694375,0.005153599438984647,0.004555182397976944,0.005409175427748415,0.01935396979604031,0.01690668580316925,0.012848371885456605,0.014022161321306284,-0.0016235325986404918,0.032321371579443495,0.04376821158146943,0.023669601490961263,0.017065689813158102,-0.013086393344275284,0.053456236833765734,0.04361286644125835,0.02431959096209433,0.02641635654304679,-0.02320433434274609,0.06032980082491868,0.05157548201885668,0.02744240520904501,0.027125936382343497,-0.02145854153488351,0.03878571602188563,0.052868555124123584,-4.907918015926539,-1.1559691188880639,all
1,p8-C2,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0013916657437438222,0.002769386872895514,0.005530439878415474,0.00583763302531745,0.0018743663962120629,0.011198474663598705,0.004781142449008462,-0.0001810279455773976,0.02398597482824693,0.018555432144227724,0.018983289532965204,0.009067367023132612,0.010986399460400358,0.005567652134505122,0.042326315963913216,0.030876715321711726,0.022792748914923517,0.0246003778690138,0.033841476112614594,0.0636238895398076,0.018182951372791342,0.023140585818256086,0.03207243000583405,0.030870810737884995,0.039445804673998594,0.026205334657215473,0.025476477638650845,0.04409817589147207,0.030099410690416856,0.05406582004328285,-3.5209241984813913,-0.7983116855686226,all
2,p7-D10,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.0011788423621016527,0.00040207821413817117,0.0010324849333244528,0.01909395666783175,0.012960039917192941,0.025075441589189985,0.0060488777398429545,0.00864720694240791,0.022398183325977598,0.055203991117628345,0.030799557164594905,0.022315394848190548,0.007617148777130294,0.057737995652863826,0.07591062882247478,0.0290362211398055,0.028931113958337067,-0.000911852096787158,0.09591727278152863,0.05729115858862549,0.020546353917043784,0.03029100620968048,-0.010378677378261465,0.10934359956143806,0.0657655745637975,0.03476107348527191,0.031078784873310974,-0.00725435929342367,0.09411486927457972,0.07370343060973288,-4.015682603725141,-3.682041640520724,all
3,p8-D1,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,-0.00011646030910888272,0.0002759085352361833,-0.018418358432231,0.008212146016531858,0.0009881670867719946,0.009384232491254295,0.007737686356631633,-0.005886301326495314,0.01661734370520916,0.010701893884031428,0.015356771981786031,0.016476917282410138,0.007222269034316348,0.02897509440916232,0.0339511321721908,0.01597171632175923,0.02503138854019477,0.016596562233546348,0.031067638597111136,0.032138203732909126,0.02185354086855517,0.027274670428004383,0.010921363217692704,0.06626170454991515,0.04717990656146852,0.031022270122234814,0.03281779399830148,0.016463601568524368,0.09972294185135416,0.06040604204335465,-4.707881381723482,-1.0984903566633428,all
4,p8-C4,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0010593369112955082,-0.0028699206065471053,-0.0006963840361623682,0.007394874366211012,0.002901043910746805,0.003215197781610388,0.005340547547357177,0.00864998722026169,0.01066936487100338,0.024245791092137342,0.003930316854157303,0.010536844074795515,0.0725509882685419,0.02231221176667649,0.013178992916639242,0.01802534418580913,0.01628914217748007,0.08370641175479067,0.036290957653432605,0.040738007944037855,0.020065002598533645,0.02482645770765204,0.11392811492441003,0.06342389973269735,0.056772942458844025,0.026784947185622774,0.028289591399242163,0.02402873453998313,0.04986147997818721,0.05725057704310711,-3.746464826446929,-0.21798514586997556,all
5,p8-D3,1.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-1.0,0.0034501944302158987,8.962944344869219e-05,-0.015217310311991862,-0.0032342434091823685,0.0003543679761260481,0.004668216427942631,0.001598967195938256,0.0007792321524035706,0.02332456228817416,0.018495093813626858,0.006993230646369454,0.00864601322610517,0.0016604923484727745,0.013080686264572577,0.031893410746776735,0.018521770885114846,0.014467977293990929,0.0091960037525686,0.014266433178119419,0.04386774038840291,0.013350748841128293,0.032178422941284736,0.017123418996324618,0.033069088218979546,0.03526756327971727,0.018546650055898742,0.030721086246880237,0.02573301422604827,0.06914859337383862,0.02422941120014972,-5.076328379328796,-0.06725793475453345,all
6,p8-F2,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.0129829911055131,0.007575087482782432,0.009072884505838923,-0.0044273239892392855,0.03327337275144311,-0.009231744966279931,0.0002426991750020421,-0.003926762903082038,-0.004932485107003461,0.028557894800868344,0.01446301883074918,0.007711533615887809,-0.0027211993780220326,0.024329236029403026,0.04534555781304316,0.020341245871092428,0.012464527420876012,0.005443969923778868,0.027464670810713816,0.06619869929769495,0.03601173918460342,0.034746207964503575,0.0205875458186731,0.07469413250349369,0.08901923997511857,0.053725982555145664,0.04141614716069079,0.02951144309045557,0.1152784096277063,0.1021506809366091,-3.4077593686356296,-3.5045951110342455,all
7,p7-G12,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.00882160639191855,0.004579530276342808,0.0035843700759545616,-0.0027166765744913914,0.013397034779058296,0.01024247166371168,0.006999683529272471,-0.003894650564920493,0.005822102915200906,0.03808297571957042,0.034977892899972496,0.012827573110056374,0.03500531603878938,0.010200650070590128,0.06566969011239962,0.036740058391276656,0.02486562583224064,0.09944985240208107,0.01447095827791999,0.06715511141667029,0.032145732689634485,0.029384514360968693,0.10779727932452993,0.026753044746001816,0.0573312264089924,0.02824922959007861,0.0439147595308589,0.11117038258541098,0.020663853668554742,0.062080400346495264,-1.3924128532176805,-1.6336920634369276,all
8,p7-G10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,-0.01039413147239642,0.0014211516333845426,0.0012340721561501225,0.0009287875861051953,0.013740788110091572,-0.0012356696760854099,0.006524343813958688,0.0009663280946075052,0.009814375522355052,0.043146172622154366,0.01726613250364146,0.011421443539230476,0.006190790313184794,0.044021282883144684,0.06101617284395551,0.02831508360007144,0.015669231096363916,0.017059908368063446,0.06241829800140456,0.06346002748680801,0.031313847165929866,0.02097859331664117,0.012914189362105076,0.08332643837063804,0.07818651951751943,0.06189951626362486,0.039483335173347525,0.04188447124922021,0.0882618631111124,0.12000341984701675,-2.972690227235496,-3.3565063267507544,all
9,p7-C10,2.0,H,YPD(37C),YPD(37C)-H,YPD(37C)-H-2.0,0.01588661802528181,-0.0026031625081294483,0.0012006005017858195,-0.0026617984372738442,0.019606585423278276,-0.003522098346480768,-0.004286700273051075,-0.0012246433725476293,0.018376441457846324,0.013612825531598208,0.017244783393780508,0.006615381385776061,0.0031321044080974284,0.01252108892923982,0.03683472103604592,0.03500781415037668,0.024453386152038945,0.03074980887602244,0.0012515415688181019,0.07173778314307237,0.02726536749056286,0.02735438912452999,0.014853722310782726,0.025218729601675403,0.07617786975306381,0.0495162324795079,0.033906070374302974,0.02818967382834195,0.016522372054244037,0.07058563483992296,-2.7837871325017027,-1.7685130390964205,all
